QueryNum DocId Rank TitleLen BodyLen 
303 NYT19991223.0308 76 8 648
303 NYT19991223.0384 77 8 656
303 APW19990519.0068 78 5 223
303 APW19990519.0070 79 5 223
303 APW19990519.0141 80 5 223
303 NYT20000529.0117 81 4 647
303 APW19990209.0343 82 6 261
303 APW19990209.0357 83 6 261
303 APW19990209.0359 84 6 261
303 APW19990210.0167 85 6 261
303 APW19990210.0168 86 6 261
303 APW19990210.0356 87 6 261
303 APW19990210.0359 88 6 261
303 APW19990416.0258 89 5 346
303 APW19990416.0302 90 5 346
303 APW19990417.0073 91 5 301
303 APW19990417.0118 92 5 301
303 NYT19990520.0073 93 1 533
303 NYT19990927.0283 94 9 1088
303 APW19981008.1253 95 7 403
303 XIE19981010.0047 96 5 155
303 NYT19981012.0245 97 6 1600
303 NYT19990111.0263 98 4 1850
303 NYT19980701.0228 99 1 863
303 NYT20000210.0062 100 0 1137
303 NYT19980601.0308 101 10 978
303 APW19990310.0227 102 7 784
303 NYT19991214.0113 103 8 1217
303 NYT19991214.0114 104 8 1217
303 NYT19991210.0254 105 8 1217
303 NYT19991210.0256 106 8 1217
303 NYT19990719.0196 107 8 1746
303 NYT19990909.0337 108 8 255
303 NYT19991227.0400 109 7 838
303 NYT19980611.0392 110 0 311
303 APW19990108.0269 111 6 553
303 NYT19991208.0204 112 0 478
303 NYT19990723.0236 113 10 628
303 NYT19990609.0289 114 1 2159
303 APW19990624.0050 115 4 297
303 NYT19990823.0238 116 9 722
303 NYT19980716.0050 117 9 576
303 XIE19970513.0108 118 7 195
303 NYT19981028.0290 119 7 621
303 XIE19960709.0116 120 6 179
303 NYT19991227.0114 121 5 1034
303 NYT19991227.0115 122 5 1034
303 NYT19991225.0121 123 5 1034
303 NYT19991225.0122 124 5 1034
303 NYT19991213.0349 125 7 343
303 NYT19981007.0265 126 9 915
303 XIE19970211.0115 127 6 62
303 XIE19971008.0082 128 6 196
303 NYT19990408.0058 129 0 1000
303 APW19991013.0171 130 6 489
303 NYT19990723.0219 131 5 563
303 APW19990624.0293 132 4 366
303 NYT19990419.0260 133 7 1514
303 NYT19990813.0203 134 8 232
303 NYT20000427.0037 135 7 859
303 APW19990731.0003 136 6 836
303 APW19990731.0045 137 6 836
303 APW19990731.0224 138 6 836
303 APW19980610.1778 139 8 727
303 NYT19991216.0309 140 8 658
303 APW19990106.0156 141 4 597
303 NYT19991026.0072 142 3 495
303 NYT19991026.0073 143 3 495
303 NYT19991026.0074 144 3 495
303 NYT19991026.0075 145 3 495
303 NYT19991028.0083 146 3 495
303 NYT19991028.0084 147 3 495
303 NYT19991028.0085 148 3 495
303 NYT19991028.0086 149 3 495
303 NYT19990809.0281 150 7 304
303 NYT19981024.0065 151 8 1989
303 APW19991007.0315 152 5 172
303 APW19990723.0029 153 5 628
303 APW20000426.0278 154 6 517
303 NYT19991217.0338 155 10 490
303 NYT20000212.0124 156 0 1648
303 NYT20000212.0193 157 0 1700
303 NYT20000814.0215 158 4 635
303 NYT19990524.0252 159 4 647
303 NYT19990702.0252 160 11 739
303 NYT19990208.0200 161 7 2654
303 NYT19990329.0472 162 1 2062
303 NYT19990329.0476 163 1 2062
303 NYT19990329.0478 164 1 2062
303 NYT19990329.0481 165 1 2062
303 NYT19990329.0484 166 1 2062
303 NYT19980728.0174 167 0 1792
303 NYT19980728.0175 168 0 1792
303 NYT19980729.0210 169 0 1792
303 NYT19980729.0211 170 0 1792
303 NYT19980730.0107 171 0 1792
303 NYT19980730.0108 172 0 1792
303 NYT19980804.0104 173 0 1792
303 NYT19980804.0105 174 0 1792
303 NYT19980811.0096 175 0 1792
303 NYT19980811.0097 176 0 1792
303 NYT19990609.0307 177 6 782
303 NYT19991101.0274 178 7 478
303 NYT19990723.0009 179 9 549
303 APW19990717.0096 180 5 1223
303 APW19990108.0186 181 6 561
303 APW19990109.0033 182 6 561
303 NYT19991227.0211 183 1 418
303 NYT19981029.0400 184 7 1134
303 NYT20000928.0216 185 0 2472
303 NYT19981228.0315 186 8 1110
303 NYT19981230.0089 187 1 736
303 NYT19990326.0084 188 1 876
303 NYT20000118.0372 189 0 1027
303 XIE19960617.0065 190 7 264
303 NYT20000106.0089 191 0 702
303 NYT19990718.0155 192 8 669
303 NYT19990310.0205 193 1 697
303 NYT20000605.0264 194 8 726
303 NYT19990120.0443 195 9 340
303 NYT19991116.0050 196 1 1919
303 NYT19990329.0296 197 8 393
303 APW19990601.0014 198 5 567
303 APW19990601.0311 199 5 567
303 NYT19981023.0182 200 0 412
303 NYT19980803.0202 201 12 2267
303 XIE19980117.0012 202 6 204
303 APW19981202.1421 203 11 952
303 NYT19991115.0033 204 2 937
303 NYT19991115.0034 205 2 937
303 NYT19991115.0037 206 2 937
303 NYT19991115.0038 207 2 937
303 NYT19991117.0110 208 6 925
303 NYT19991117.0127 209 2 937
303 NYT19991117.0128 210 2 937
303 NYT19991117.0134 211 2 937
303 NYT19991117.0135 212 0 937
303 APW19990909.0053 213 5 157
303 APW19981020.1364 214 11 848
303 NYT19981019.0259 215 9 1398
303 APW19990602.0039 216 4 694
303 NYT19990103.0248 217 0 698
303 NYT19990120.0397 218 8 707
303 NYT20000217.0462 219 6 523
303 NYT19990616.0208 220 8 946
303 NYT19990616.0209 221 8 944
303 NYT19990616.0212 222 8 946
303 NYT19990616.0213 223 8 946
303 NYT19990616.0216 224 8 946
303 NYT19990616.0217 225 8 946
303 NYT19990617.0078 226 8 946
303 NYT19990617.0079 227 8 946
303 NYT19990617.0082 228 8 946
303 NYT19990617.0083 229 8 946
303 NYT19990617.0086 230 8 946
303 NYT19990617.0087 231 8 946
303 XIE19980306.0339 232 8 168
303 APW19981020.1367 233 6 217
303 APW19990818.0054 234 5 406
303 NYT19990525.0163 235 1 281
303 NYT19981008.0282 236 1 330
303 NYT19981008.0324 237 1 330
303 NYT19991215.0196 238 1 240
303 NYT20000209.0330 239 8 357
303 XIE19980130.0190 240 7 268
303 NYT20000925.0244 241 4 235
303 APW20000426.0251 242 3 448
303 NYT19981123.0243 243 1 516
303 NYT19981123.0382 244 1 432
303 NYT19991115.0239 245 1 493
303 NYT19990406.0058 246 4 604
303 NYT19990405.0285 247 4 604
303 NYT19991227.0331 248 1 431
303 NYT19991208.0415 249 6 502
303 NYT19991206.0162 250 1 325
303 NYT19991206.0163 251 1 325
303 APW19990710.0002 252 5 952
303 NYT19990415.0315 253 8 1042
303 NYT20000214.0356 254 9 933
303 NYT20000929.0045 255 0 1595
303 NYT20000929.0046 256 0 1595
303 NYT20000406.0439 257 6 450
303 NYT19991115.0138 258 1 1371
303 NYT19991223.0154 259 1 1096
303 APW19990103.0035 260 6 674
303 NYT20000725.0429 261 11 739
303 NYT19990525.0302 262 1 557
303 NYT19990311.0042 263 1 331
303 NYT19990708.0339 264 10 450
303 NYT19991129.0175 265 7 552
303 NYT19980625.0194 266 8 525
303 NYT20000626.0298 267 0 530
303 NYT19990812.0387 268 9 571
303 NYT19981005.0237 269 8 584
303 NYT19990202.0006 270 1 692
303 NYT19981113.0474 271 7 664
303 NYT19990329.0152 272 3 591
303 NYT19990329.0153 273 3 591
303 NYT19990329.0156 274 3 591
303 NYT19990329.0159 275 3 591
303 NYT19990329.0160 276 3 591
303 NYT19990402.0052 277 3 591
303 NYT19990402.0053 278 3 591
303 NYT19990402.0056 279 3 591
303 NYT19990402.0057 280 3 591
303 NYT19990402.0060 281 3 591
303 NYT19990402.0061 282 3 591
303 NYT19990719.0376 283 1 529
303 NYT19990719.0378 284 1 529
303 NYT19990719.0393 285 1 529
303 NYT19990719.0423 286 1 529
303 NYT20000113.0328 287 11 828
303 NYT20000113.0338 288 11 828
303 APW19980609.1531 289 9 94
303 NYT20000124.0420 290 1 2793
303 NYT20000124.0423 291 1 2793
303 NYT20000124.0426 292 1 2793
303 NYT20000501.0225 293 10 1257
303 APW19990414.0157 294 7 743
303 NYT19990211.0117 295 1 965
303 NYT19990211.0168 296 1 965
303 NYT19990211.0202 297 1 965
303 NYT19990211.0288 298 1 965
303 NYT19981102.0196 299 8 969
303 NYT19990310.0367 300 1 837
303 NYT19991115.0262 301 1 716
303 NYT19991206.0068 302 1 739
303 NYT20000218.0252 303 11 987
303 NYT20000124.0209 304 11 946
303 NYT20000110.0265 305 1 842
303 NYT20000119.0403 306 9 899
303 NYT20000128.0178 307 6 1142
303 NYT19990727.0277 308 8 916
303 NYT19981123.0191 309 1 1137
303 NYT19981123.0202 310 1 1365
303 NYT19990525.0139 311 1 1385
303 NYT19981124.0016 312 1 1304
303 NYT19990310.0168 313 1 1278
303 NYT19981107.0273 314 9 1381
303 NYT19991223.0247 315 1 1284
303 NYT19991206.0078 316 1 1126
303 NYT19991207.0016 317 1 1616
303 APW19990812.0160 318 4 113
303 NYT19980906.0028 319 7 1564
303 NYT19980906.0059 320 7 1564
303 NYT19990118.0239 321 12 1805
303 NYT19990913.0223 322 7 1298
303 NYT19980923.0372 323 4 551
303 NYT19980923.0381 324 4 551
303 APW19990824.0166 325 5 171
303 APW19990917.0064 326 5 188
303 NYT20000327.0250 327 6 221
303 XIE19970813.0119 328 6 141
303 XIE19960304.0076 329 8 206
303 XIE19991116.0104 330 6 153
303 XIE19991226.0033 331 7 183
303 NYT20000112.0064 332 0 1405
303 NYT20000112.0066 333 0 1405
303 NYT20000612.0242 334 8 1377
303 NYT20000519.0084 335 7 1377
303 APW19990628.0199 336 7 264
303 APW19990928.0002 337 6 277
303 APW19990928.0004 338 6 277
303 APW19990928.0116 339 6 277
303 APW19990928.0228 340 6 277
303 NYT20000723.0191 341 1 253
303 XIE19980104.0071 342 4 223
303 XIE19971022.0099 343 7 262
303 XIE19971008.0099 344 7 236
303 XIE19970807.0103 345 9 200
303 XIE19970123.0003 346 6 196
303 XIE19981030.0048 347 7 174
303 XIE19991228.0044 348 7 247
303 APW20000617.0037 349 5 614
303 NYT19991211.0005 350 6 546
303 NYT19990127.0444 351 11 673
303 NYT19990311.0039 352 1 2003
303 NYT20000814.0277 353 7 260
303 APW19990803.0031 354 5 321
303 APW19990803.0303 355 5 321
303 APW19990804.0185 356 5 418
303 APW19981116.1248 357 9 424
303 APW19981117.0121 358 8 350
303 APW19981117.0914 359 10 345
303 APW19981117.1063 360 10 364
303 APW19990924.0062 361 5 296
303 NYT19980603.0264 362 9 293
303 NYT19990314.0069 363 0 401
303 NYT20000118.0362 364 10 364
303 NYT19991209.0260 365 4 361
303 NYT19991220.0184 366 1 344
303 NYT19991221.0130 367 1 255
303 NYT19991221.0249 368 1 298
303 NYT20000518.0209 369 1 260
303 APW19981230.1117 370 6 424
303 XIE19961107.0188 371 7 366
303 NYT20000731.0236 372 11 310
303 APW19990423.0194 373 3 457
303 APW19990903.0123 374 4 604
303 APW19990903.0206 375 4 551
303 APW19990730.0050 376 6 587
303 APW19990729.0144 377 6 459
303 APW19990914.0296 378 6 550
303 APW19981116.1329 379 9 524
303 APW20000314.0052 380 5 547
303 NYT19981126.0042 381 0 508
303 APW20000519.0238 382 3 464
303 APW20000423.0100 383 3 431
303 APW20000424.0192 384 3 430
303 NYT19990115.0093 385 9 655
303 NYT19980619.0149 386 4 553
303 NYT19990603.0062 387 5 482
303 NYT19990712.0234 388 5 666
303 NYT19990419.0268 389 7 627
303 NYT19991208.0265 390 1 438
303 NYT19991220.0295 391 1 523
303 NYT19991001.0187 392 9 530
303 NYT19990716.0321 393 0 512
303 NYT20000113.0065 394 0 1824
303 NYT20000113.0066 395 0 1824
303 XIE19961107.0192 396 7 369
303 NYT20000330.0414 397 10 815
303 NYT20000214.0532 398 1 1654
303 NYT20000214.0537 399 1 1652
303 NYT20000214.0539 400 1 1653
303 NYT20000214.0540 401 1 1654
303 XIE19980409.0101 402 8 194
303 XIE19990422.0122 403 7 194
303 XIE20000709.0141 404 8 240
303 NYT19990311.0040 405 1 1995
303 XIE19990310.0214 406 5 300
303 NYT20000418.0059 407 6 802
303 NYT20000405.0226 408 0 1464
303 NYT20000405.0231 409 0 1464
303 APW19981020.1365 410 4 716
303 APW19990913.0097 411 4 588
303 APW19990722.0029 412 5 657
303 APW20000313.0194 413 5 686
303 APW20000322.0235 414 5 637
303 NYT19981029.0236 415 6 716
303 NYT19981029.0317 416 10 808
303 NYT19990104.0182 417 8 794
303 NYT19990106.0060 418 8 792
303 NYT19981218.0101 419 4 635
303 NYT19990215.0085 420 0 673
303 NYT19990215.0097 421 0 673
303 NYT19990428.0217 422 11 911
303 APW20000428.0215 423 3 474
303 NYT19990128.0367 424 9 574
303 NYT19990108.0271 425 1 615
303 NYT19981214.0325 426 1 740
303 NYT19981008.0232 427 1 662
303 NYT19981008.0335 428 1 654
303 NYT19981008.0336 429 1 656
303 NYT19981009.0433 430 10 629
303 NYT19981009.0435 431 14 629
303 NYT19990826.0338 432 9 666
303 NYT19991109.0238 433 10 710
303 NYT19991227.0235 434 0 582
303 NYT19991228.0119 435 1 586
303 NYT19991228.0252 436 1 618
303 NYT20000306.0285 437 4 642
303 NYT19991213.0249 438 0 531
303 NYT19991213.0369 439 0 650
303 NYT20000104.0350 440 7 861
303 NYT19991222.0212 441 0 657
303 NYT19991222.0245 442 1 662
303 NYT19991222.0338 443 1 660
303 NYT19991208.0330 444 0 537
303 NYT19991209.0105 445 0 711
303 NYT19991216.0153 446 0 625
303 NYT19991216.0319 447 1 688
303 NYT19991217.0144 448 1 590
303 NYT19991217.0238 449 1 590
303 NYT19991221.0239 450 1 564
303 XIE19981114.0284 451 4 277
303 NYT19991117.0132 452 7 1079
303 XIE19960610.0087 453 7 173
303 XIE19980409.0100 454 8 205
303 APW19990723.0142 455 4 570
303 APW19990723.0145 456 4 570
303 XIE19990202.0076 457 6 189
303 NYT20000306.0096 458 0 1554
303 NYT20000306.0097 459 0 1554
303 XIE19961121.0310 460 7 210
303 NYT20000508.0489 461 1 2262
303 NYT20000508.0491 462 1 2262
303 NYT20000508.0492 463 1 2262
303 NYT20000508.0493 464 1 2262
303 XIE19980604.0142 465 8 205
303 NYT19990826.0279 466 6 857
303 APW19990628.0208 467 7 719
303 APW19990502.0020 468 5 1010
303 APW19990410.0046 469 5 878
303 APW19990410.0110 470 5 878
303 APW19991011.0045 471 5 1086
303 NYT19981029.0219 472 12 1028
303 NYT19981029.0341 473 9 1052
303 NYT19980702.0030 474 7 856
303 NYT19981124.0308 475 8 1195
303 NYT19981026.0258 476 7 982
303 NYT19990806.0128 477 11 1227
303 NYT20000124.0210 478 6 1053
303 NYT20000113.0102 479 0 904
303 NYT20000118.0037 480 2 868
303 NYT20000118.0038 481 2 868
303 NYT20000118.0041 482 2 868
303 NYT20000118.0042 483 2 868
303 NYT20000120.0055 484 2 868
303 NYT20000120.0056 485 2 868
303 NYT20000120.0059 486 2 868
303 NYT20000120.0060 487 2 868
303 NYT20000220.0162 488 7 1021
303 NYT20000220.0212 489 15 1018
303 NYT19991223.0106 490 1 808
303 NYT19991223.0179 491 1 808
303 NYT19991106.0022 492 1 788
303 NYT19991221.0094 493 1 865
303 NYT20000813.0044 494 19 1090
303 NYT20000727.0396 495 9 1119
303 NYT19991018.0271 496 6 1659
303 XIE19960319.0170 497 9 173
303 NYT19980815.0013 498 10 753
303 NYT19980803.0302 499 1 2242
303 NYT19990315.0122 500 0 595
303 NYT19990315.0123 501 0 595
303 NYT19990317.0152 502 1 597
303 NYT19991129.0258 503 4 611
303 NYT19980928.0230 504 10 1849
303 XIE19961126.0210 505 4 269
303 NYT20000118.0424 506 1 724
303 NYT20000118.0425 507 4 724
303 NYT19980803.0304 508 1 1997
303 NYT20000306.0361 509 8 1189
303 NYT19990209.0055 510 1 722
303 APW19990802.0258 511 5 149
303 XIE20000405.0176 512 6 196
303 APW19990709.0230 513 4 204
303 APW19990709.0233 514 4 204
303 NYT19990616.0251 515 5 1201
303 NYT19990915.0408 516 6 496
303 NYT19990930.0312 517 10 308
303 NYT19991123.0065 518 0 700
303 NYT19991123.0066 519 0 700
303 XIE19990201.0175 520 7 131
303 NYT19981029.0509 521 9 1490
303 NYT19981114.0206 522 8 1380
303 NYT19980914.0239 523 9 1642
303 NYT19990329.0249 524 1 1429
303 NYT19981021.0223 525 1 1367
303 NYT19980930.0081 526 0 1543
303 NYT19980930.0083 527 0 1543
303 NYT19981009.0015 528 1 1282
303 NYT19990408.0304 529 0 1049
303 NYT19990409.0091 530 0 1368
303 NYT19990409.0134 531 0 1368
303 NYT19990413.0129 532 1 1474
303 NYT19990413.0131 533 1 1474
303 NYT20000113.0209 534 0 1146
303 NYT20000131.0330 535 4 1177
303 NYT20000208.0206 536 1 1313
303 NYT20000208.0275 537 9 1622
303 NYT20000221.0172 538 8 1367
303 NYT20000209.0415 539 1 1530
303 NYT19991222.0148 540 1 1083
303 NYT19991224.0079 541 1 1217
303 NYT19991105.0137 542 1 1226
303 NYT20000518.0085 543 1 1226
303 XIE19980130.0182 544 10 1087
303 NYT20000807.0143 545 1 1302
303 NYT20000807.0153 546 1 1531
303 NYT20000519.0036 547 1 1363
303 XIE19980725.0041 548 7 180
303 APW19990731.0194 549 6 1030
303 NYT20000110.0263 550 7 1022
303 APW19990922.0248 551 6 500
303 NYT19991206.0275 552 1 3225
303 NYT19991206.0277 553 1 3225
303 NYT19991206.0279 554 1 3225
303 NYT19991206.0281 555 1 3225
303 NYT19991206.0282 556 1 3225
303 XIE19990310.0251 557 7 463
303 NYT20000311.0169 558 0 2931
303 NYT20000311.0212 559 0 2825
303 NYT19991001.0340 560 4 549
303 APW19990729.0281 561 6 181
303 NYT19990809.0245 562 9 717
303 NYT19990718.0156 563 7 611
303 NYT19981114.0028 564 1 335
303 NYT19991215.0181 565 1 570
303 NYT19991215.0310 566 1 586
303 XIE19970212.0066 567 7 220
303 XIE19990310.0288 568 6 166
303 XIE19980214.0149 569 9 269
303 NYT19990802.0236 570 9 327
303 APW19990722.0315 571 6 377
303 APW19990721.0021 572 5 404
303 NYT19990616.0197 573 1 331
303 NYT19990616.0198 574 1 331
303 NYT19990616.0199 575 1 331
303 NYT19990616.0200 576 1 331
303 NYT19990616.0201 577 1 331
303 NYT19990616.0202 578 1 331
303 NYT19990616.0203 579 1 331
303 NYT19990616.0204 580 1 331
303 NYT19990616.0205 581 1 331
303 NYT19990617.0067 582 1 331
303 NYT19990617.0068 583 1 331
303 NYT19990617.0069 584 1 331
303 NYT19990617.0070 585 1 331
303 NYT19990617.0071 586 1 331
303 NYT19990617.0072 587 1 331
303 NYT19990617.0073 588 1 331
303 NYT19990617.0074 589 1 331
303 NYT19990617.0075 590 1 331
303 APW19990722.0371 591 4 528
303 APW19990722.0372 592 4 528
303 APW19990722.0122 593 6 459
303 APW19990722.0253 594 4 528
303 APW19990722.0255 595 4 528
303 APW19990722.0266 596 5 537
303 APW19990722.0170 597 5 689
303 NYT19981104.0663 598 6 749
303 NYT19990329.0259 599 1 1636
303 NYT19981012.0252 600 1 2404
303 NYT19981012.0254 601 1 2404
303 NYT19981012.0256 602 1 2404
303 NYT19981012.0258 603 1 2404
303 NYT19981024.0198 604 1 1608
303 NYT19981024.0199 605 1 1552
303 NYT19981024.0200 606 1 1608
303 NYT19981024.0201 607 1 1608
303 NYT19981024.0202 608 1 1608
303 NYT19990408.0305 609 0 1739
303 NYT19990410.0122 610 0 2113
303 NYT19990410.0188 611 0 2065
303 NYT20000808.0036 612 1 2159
303 NYT19990524.0275 613 7 1863
303 NYT19991125.0134 614 9 1331
303 NYT19991125.0195 615 9 1336
303 NYT19990403.0036 616 1 1149
303 NYT19981009.0031 617 1 1410
303 NYT20000327.0469 618 1 3320
303 NYT20000327.0471 619 1 3321
303 NYT20000327.0475 620 1 3321
303 NYT20000327.0476 621 1 3321
303 XIE19960427.0136 622 7 113
303 NYT19990512.0128 623 3 951
303 NYT19990512.0129 624 3 951
303 NYT19990512.0132 625 3 951
303 NYT19990512.0133 626 3 951
303 NYT19990512.0136 627 3 951
303 NYT19990512.0137 628 3 951
303 NYT19990512.0140 629 3 951
303 NYT19990512.0141 630 3 951
303 NYT19990514.0104 631 3 951
303 NYT19990514.0105 632 3 951
303 NYT19990514.0108 633 3 951
303 NYT19990514.0109 634 3 951
303 NYT19990514.0112 635 3 951
303 NYT19990514.0113 636 3 951
303 NYT19990514.0116 637 3 951
303 NYT19990514.0117 638 3 951
303 NYT19990830.0291 639 10 972
303 NYT19990927.0451 640 1 2186
303 NYT19990927.0452 641 1 2186
303 NYT19990927.0454 642 1 2186
303 NYT19990927.0457 643 1 2186
303 APW19990625.0234 644 4 212
303 XIE19960118.0297 645 6 216
303 APW19990716.0053 646 5 370
303 XIE19970405.0108 647 10 243
303 XIE19980423.0136 648 5 289
303 XIE19960405.0124 649 6 440
303 APW19990325.0218 650 4 565
303 APW19990326.0056 651 4 565
303 APW19990325.0011 652 4 556
303 NYT19990322.0075 653 7 629
303 NYT19980928.0260 654 14 649
303 NYT19990719.0338 655 5 604
303 NYT19991011.0226 656 13 632
303 XIE19961025.0130 657 8 424
303 XIE19961025.0131 658 8 424
303 NYT19990428.0063 659 6 2886
303 APW19990328.0053 660 5 1173
303 APW19990606.0052 661 5 702
303 APW19990606.0054 662 5 702
303 NYT19980701.0230 663 1 724
303 APW20000814.0011 664 6 765
303 NYT19990330.0185 665 10 652
303 NYT19990331.0488 666 9 739
303 NYT19990927.0233 667 1 666
303 NYT19990531.0231 668 7 794
303 NYT19990712.0218 669 1 781
303 NYT19991229.0161 670 9 722
303 XIE19990715.0287 671 5 335
303 NYT20000626.0142 672 1 257
303 NYT20000626.0143 673 1 257
303 NYT20000626.0144 674 1 257
303 NYT20000626.0145 675 1 257
303 NYT19981123.0461 676 1 174
303 NYT19981123.0462 677 1 174
303 NYT19981123.0463 678 1 134
303 NYT19981123.0464 679 1 174
303 NYT19990403.0037 680 1 1575
303 NYT19990405.0051 681 1 1575
303 NYT19990405.0053 682 1 1575
303 NYT19990927.0247 683 1 846
303 NYT20000731.0404 684 4 944
303 NYT20000608.0258 685 10 1052
303 NYT20000626.0285 686 1 348
303 NYT20000626.0286 687 1 348
303 NYT20000626.0287 688 1 348
303 NYT19981123.0334 689 1 273
303 NYT20000306.0518 690 6 306
303 NYT20000126.0229 691 9 1738
303 NYT19981024.0099 692 0 2728
303 NYT19981024.0191 693 0 2596
303 NYT19981123.0203 694 1 330
303 NYT19981123.0204 695 1 330
303 NYT19990525.0145 696 1 388
303 NYT19990525.0146 697 1 388
303 NYT19990525.0147 698 1 388
303 NYT19990525.0224 699 1 362
303 NYT19990525.0225 700 1 362
303 NYT19990525.0226 701 1 362
303 NYT19990127.0157 702 5 656
303 NYT19981123.0335 703 1 293
303 NYT19981123.0337 704 1 293
303 NYT19981123.0338 705 1 293
303 NYT19990329.0333 706 1 347
303 NYT19990329.0334 707 1 347
303 NYT19990329.0335 708 1 347
303 XIE19990514.0206 709 7 170
303 XIE20000412.0148 710 6 165
303 NYT20000126.0231 711 1 831
303 APW19990305.0135 712 5 251
303 NYT19990728.0002 713 8 326
303 NYT19991108.0191 714 8 1077
303 NYT19990426.0258 715 7 1694
303 NYT19990928.0047 716 1 1293
303 NYT19990816.0275 717 6 1560
303 NYT20000814.0162 718 1 1100
303 NYT20000814.0204 719 1 1293
303 NYT20000815.0053 720 1 1641
303 NYT20000913.0078 721 11 1245
303 APW19990205.0092 722 4 353
303 APW19990206.0055 723 4 346
303 APW19990602.0283 724 4 335
303 APW19990308.0244 725 6 298
303 APW19990331.0004 726 5 395
303 APW19990401.0130 727 5 336
303 APW19990726.0036 728 4 421
303 APW19990727.0031 729 5 368
303 APW19991012.0009 730 7 335
303 NYT19990401.0405 731 6 429
303 NYT20000118.0414 732 0 380
303 XIE19961207.0059 733 7 353
303 NYT20000720.0027 734 5 437
303 XIE19980729.0027 735 4 308
303 XIE19990723.0251 736 5 283
303 XIE20000803.0122 737 9 348
303 NYT20000311.0116 738 0 1821
303 APW19990127.0133 739 6 552
303 NYT19990205.0250 740 5 462
303 NYT19990203.0380 741 12 527
303 NYT19990203.0404 742 12 532
303 NYT19990920.0013 743 4 623
303 NYT19991122.0257 744 4 540
303 NYT20000217.0019 745 9 477
303 NYT19991215.0002 746 6 567
303 NYT20000703.0257 747 3 637
303 XIE20000715.0156 748 6 457
303 NYT19990818.0074 749 0 1437
303 NYT19990818.0076 750 0 1437
303 NYT20000228.0213 751 6 1166
303 NYT20000228.0214 752 6 1166
303 NYT20000226.0027 753 6 927
303 NYT20000226.0028 754 6 1163
303 APW19990810.0084 755 4 606
303 NYT19990222.0254 756 7 642
303 NYT19990624.0056 757 1 704
303 NYT19991027.0068 758 0 792
303 NYT19991028.0096 759 0 806
303 NYT19991015.0272 760 8 833
303 NYT19990715.0368 761 10 652
303 NYT19990715.0469 762 10 698
303 NYT19990727.0413 763 5 620
303 NYT19991101.0233 764 4 641
303 NYT19991221.0016 765 5 699
303 NYT20000714.0390 766 5 872
303 XIE19990822.0074 767 6 160
303 XIE19980321.0174 768 5 259
303 APW19990827.0185 769 7 865
303 APW19990723.0152 770 6 769
303 APW19980817.1179 771 1 735
303 NYT19990203.0315 772 8 916
