QueryNum DocId Rel TitleLen BodyLen 
303 XIE19970903.0103 0 6 316
303 XIE19970919.0204 0 7 220
303 XIE19970922.0061 0 6 822
303 XIE19971008.0082 2 6 196
303 XIE19971017.0253 0 8 221
303 XIE19971022.0099 2 7 262
303 XIE19971105.0236 0 5 432
303 XIE19971208.0175 0 7 116
303 XIE19980114.0309 0 8 132
303 XIE19980115.0276 0 7 56
303 XIE19980117.0012 1 6 204
303 XIE19980119.0114 0 6 213
303 XIE19980224.0284 0 8 560
303 XIE19980302.0167 0 8 385
303 XIE19980306.0339 0 8 168
303 XIE19980605.0221 0 8 91
303 XIE19980610.0069 0 7 131
303 XIE19980725.0041 0 7 180
303 XIE19980806.0116 0 5 194
303 XIE19981010.0047 2 5 155
303 XIE19981023.0122 0 6 250
303 XIE19981114.0284 0 4 277
303 XIE19981116.0077 0 6 169
303 XIE19990109.0245 2 7 165
303 XIE19990127.0236 0 4 307
303 XIE19990416.0045 2 7 188
303 XIE19990501.0212 0 10 935
303 XIE19990503.0203 0 10 935
303 XIE19990609.0034 0 8 123
303 XIE19990723.0261 0 4 29
303 XIE19990812.0323 0 8 233
303 XIE19990813.0262 0 5 463
303 XIE19990813.0264 0 5 261
303 XIE19990813.0269 0 5 399
303 XIE19990813.0272 0 5 206
303 XIE19990904.0128 0 6 51
303 XIE19990904.0279 0 6 51
303 XIE19991022.0148 0 7 63
303 XIE19991116.0104 0 6 153
303 XIE19991212.0165 0 8 232
303 XIE19991216.0032 0 8 316
303 XIE19991224.0208 0 8 176
303 XIE19991228.0044 0 7 247
303 XIE19991228.0201 0 6 235
303 XIE20000314.0239 0 7 191
303 XIE20000519.0111 0 7 147
303 XIE20000522.0056 0 5 96
303 XIE20000524.0127 0 5 129
303 XIE20000615.0057 0 7 125
303 XIE20000703.0133 0 9 245
303 XIE20000725.0351 0 5 167
303 XIE20000923.0042 0 4 208
307 APW19980602.0026 1 9 179
307 APW19980602.1652 0 8 687
307 APW19980603.0021 1 7 244
307 APW19980603.1617 0 1 204
307 APW19980609.0667 0 8 733
307 APW19980609.0760 0 9 993
307 APW19980624.0746 0 10 278
307 APW19980630.0364 0 8 275
307 APW19980709.0263 0 8 204
307 APW19980731.0324 0 8 378
307 APW19980810.1038 1 3 326
307 APW19980814.0104 0 6 61
307 APW19980821.0695 0 10 79
307 APW19980825.0515 0 8 429
307 APW19980825.0535 0 8 428
307 APW19980915.0811 2 10 371
307 APW19981004.0451 1 9 357
307 APW19981022.0710 0 8 217
307 APW19981103.0372 0 8 246
307 APW19981106.0904 0 8 268
307 APW19981106.0920 0 8 218
307 APW19981111.0561 0 6 328
307 APW19981115.0202 0 8 137
307 APW19981116.1364 2 7 312
307 APW19981130.0743 1 9 215
307 APW19981208.0693 0 1 687
307 APW19981230.1192 1 8 337
307 APW19981231.0188 1 8 460
307 APW19990301.0236 0 5 235
307 APW19990627.0096 0 5 888
307 APW19990701.0083 0 4 735
307 APW19990701.0095 0 4 607
307 APW19990701.0169 0 5 630
307 APW19990813.0038 0 5 189
307 APW19990909.0053 0 5 157
307 APW19990927.0036 0 5 442
307 APW20000114.0258 0 6 361
307 APW20000407.0035 0 5 258
307 APW20000412.0013 0 5 427
307 APW20000523.0084 0 3 360
307 APW20000523.0118 0 5 388
307 APW20000711.0083 0 7 297
307 APW20000712.0135 0 5 567
307 APW20000812.0037 2 6 215
307 APW20000906.0044 0 6 94
307 APW20000930.0216 0 4 317
307 NYT19980603.0152 2 1 720
307 NYT19980603.0153 2 1 720
307 NYT19980603.0157 2 1 1540
307 NYT19980603.0158 2 1 1801
307 NYT19980604.0069 2 1 720
307 NYT19980604.0070 2 1 720
307 NYT19980604.0073 2 1 1801
307 NYT19980604.0074 2 1 1199
307 NYT19980609.0206 0 1 15
307 NYT19980609.0207 0 1 15
307 NYT19980610.0161 0 9 1180
307 NYT19980612.0319 0 4 3164
307 NYT19980616.0333 0 0 391
307 NYT19980616.0338 0 0 391
307 NYT19980623.0383 0 10 1364
307 NYT19980623.0443 0 9 1403
307 NYT19980623.0452 0 10 1403
307 NYT19980623.0502 0 10 1402
307 NYT19980709.0313 0 11 1169
307 NYT19980715.0039 0 9 878
307 NYT19980727.0265 0 6 1593
307 NYT19980727.0304 0 8 666
307 NYT19980728.0267 0 9 200
307 NYT19980803.0302 0 1 2242
307 NYT19980803.0304 0 1 1997
307 NYT19980815.0072 1 9 638
307 NYT19980901.0302 1 9 538
307 NYT19980901.0459 0 5 1414
307 NYT19980918.0272 0 6 856
307 NYT19980923.0261 0 6 1846
307 NYT19980923.0435 0 10 333
307 NYT19980925.0485 0 7 335
307 NYT19980929.0332 0 7 1242
307 NYT19981109.0114 0 1 7655
307 NYT19981117.0359 0 12 599
307 NYT19981124.0323 0 0 552
307 NYT19981127.0214 0 6 947
307 NYT19981203.0067 0 4 8451
307 NYT19981217.0311 0 0 1081
307 NYT19990118.0033 0 5 591
307 NYT19990208.0420 0 12 1152
307 NYT19990222.0410 0 1 897
307 NYT19990304.0134 0 6 1407
307 NYT19990304.0178 0 6 1407
307 NYT19990304.0209 0 6 1407
307 NYT19990312.0334 0 10 434
307 NYT19990316.0096 0 7 926
307 NYT19990401.0246 0 10 684
307 NYT19990401.0254 0 10 684
307 NYT19990502.0232 0 9 795
307 NYT19990503.0006 0 9 795
307 NYT19990523.0200 0 9 1236
307 NYT19990628.0228 0 5 322
307 NYT19990712.0395 0 5 1311
307 NYT19990826.0169 0 7 394
307 NYT19990915.0066 0 1 565
307 NYT19991007.0342 0 15 1032
307 NYT20000103.0275 0 9 1122
307 NYT20000105.0305 0 0 206
307 NYT20000114.0249 0 10 1713
307 NYT20000117.0251 0 10 1429
307 NYT20000211.0274 0 11 1583
307 NYT20000211.0327 0 11 1583
307 NYT20000220.0040 0 6 1420
307 NYT20000223.0185 0 6 1419
307 NYT20000304.0113 0 1 710
307 NYT20000412.0445 0 5 981
307 NYT20000422.0109 0 8 1371
307 NYT20000424.0197 0 0 803
307 NYT20000429.0114 0 10 1046
307 NYT20000501.0259 0 12 1711
307 NYT20000515.0362 0 6 1806
307 NYT20000519.0115 0 6 1053
307 NYT20000522.0068 0 6 1053
307 NYT20000522.0069 0 6 1053
307 NYT20000522.0070 0 6 1053
307 NYT20000524.0100 0 0 2294
307 NYT20000524.0117 0 0 2205
307 NYT20000524.0245 0 0 2327
307 NYT20000524.0247 0 0 2327
307 NYT20000525.0040 0 0 2327
307 NYT20000525.0042 0 0 2327
307 NYT20000610.0116 0 0 3356
307 NYT20000617.0111 0 0 3734
307 NYT20000617.0185 0 0 3858
307 NYT20000621.0113 0 9 1477
307 NYT20000621.0114 0 7 1987
307 NYT20000621.0115 0 8 1438
307 NYT20000705.0070 0 8 655
307 NYT20000707.0309 0 0 2019
307 NYT20000711.0266 0 7 6518
307 NYT20000718.0357 0 10 581
307 NYT20000718.0379 0 10 581
307 NYT20000801.0357 0 9 599
307 NYT20000804.0078 0 5 1523
307 NYT20000811.0365 0 0 2237
307 NYT20000819.0137 0 7 1610
307 NYT20000825.0345 0 9 2588
307 NYT20000904.0023 0 8 984
307 NYT20000908.0329 0 0 2236
307 NYT20000921.0344 0 0 1877
307 NYT20000926.0149 0 0 2865
307 NYT20000926.0151 0 0 2865
307 NYT20000926.0261 0 0 3170
307 XIE19960107.0117 0 6 162
307 XIE19960112.0182 1 7 116
307 XIE19960115.0167 1 8 129
307 XIE19960116.0248 1 8 252
307 XIE19960117.0047 0 8 181
307 XIE19960120.0117 0 5 91
307 XIE19960120.0138 1 3 196
307 XIE19960125.0224 0 7 120
307 XIE19960202.0198 0 5 261
307 XIE19960203.0186 0 7 283
307 XIE19960211.0052 1 8 133
307 XIE19960216.0194 0 7 192
307 XIE19960218.0061 0 6 74
307 XIE19960223.0130 1 11 257
307 XIE19960305.0207 0 5 118
307 XIE19960306.0247 2 9 422
307 XIE19960308.0121 0 5 167
307 XIE19960317.0002 0 6 201
307 XIE19960318.0051 0 6 190
307 XIE19960320.0121 0 8 224
307 XIE19960322.0264 1 8 108
307 XIE19960327.0035 0 7 155
307 XIE19960327.0211 1 7 206
307 XIE19960405.0024 0 9 113
307 XIE19960412.0138 0 6 206
307 XIE19960414.0024 0 8 133
307 XIE19960422.0139 2 6 256
307 XIE19960424.0184 1 6 89
307 XIE19960426.0207 0 6 195
307 XIE19960506.0029 1 7 186
307 XIE19960508.0099 0 7 129
307 XIE19960508.0250 1 5 551
307 XIE19960512.0027 0 7 216
307 XIE19960514.0105 1 9 229
307 XIE19960522.0075 1 10 170
307 XIE19960529.0175 0 8 218
307 XIE19960531.0178 0 6 225
307 XIE19960601.0018 0 9 110
307 XIE19960602.0025 0 6 277
307 XIE19960604.0206 1 5 312
307 XIE19960604.0226 1 8 379
307 XIE19960604.0299 0 6 266
307 XIE19960612.0127 1 8 316
307 XIE19960614.0182 0 7 163
307 XIE19960616.0076 2 5 214
307 XIE19960618.0150 0 7 153
307 XIE19960619.0030 0 7 153
307 XIE19960619.0089 1 9 465
307 XIE19960623.0121 1 8 403
307 XIE19960623.0122 2 8 558
307 XIE19960624.0046 1 10 77
307 XIE19960628.0215 1 7 195
307 XIE19960701.0131 1 9 110
307 XIE19960702.0101 2 8 121
307 XIE19960713.0175 0 7 92
307 XIE19960722.0003 2 7 176
307 XIE19960726.0192 0 6 240
307 XIE19960802.0128 1 7 259
307 XIE19960806.0027 1 7 121
307 XIE19960806.0101 1 6 90
307 XIE19960815.0223 1 3 157
307 XIE19960821.0172 0 8 165
307 XIE19960827.0079 1 7 240
307 XIE19960830.0197 0 11 248
307 XIE19960831.0067 0 7 219
307 XIE19960904.0206 2 9 357
307 XIE19960909.0080 2 5 286
307 XIE19960913.0269 1 6 304
307 XIE19960915.0144 1 8 128
307 XIE19960918.0222 0 7 147
307 XIE19960922.0097 0 4 396
307 XIE19960923.0118 0 9 289
307 XIE19960928.0013 1 8 222
307 XIE19960929.0108 0 7 318
307 XIE19960930.0037 2 6 287
307 XIE19961004.0058 1 9 134
307 XIE19961006.0133 0 6 333
307 XIE19961008.0051 0 4 350
307 XIE19961017.0153 0 7 92
307 XIE19961021.0205 0 4 179
307 XIE19961025.0105 0 9 310
307 XIE19961025.0111 0 9 122
307 XIE19961025.0255 0 7 126
307 XIE19961030.0250 0 7 117
307 XIE19961105.0073 1 7 182
307 XIE19961110.0139 0 7 138
307 XIE19961111.0203 1 6 242
307 XIE19961118.0175 0 7 369
307 XIE19961126.0082 0 7 214
307 XIE19961130.0003 0 6 217
307 XIE19961203.0196 1 5 210
307 XIE19961209.0004 1 8 80
307 XIE19961210.0114 0 6 185
307 XIE19961210.0140 0 7 105
307 XIE19961210.0221 1 8 227
307 XIE19961211.0133 0 9 207
307 XIE19961217.0177 0 9 119
307 XIE19961217.0184 2 8 215
307 XIE19961218.0142 0 8 164
307 XIE19961225.0002 0 6 272
307 XIE19961226.0026 0 4 448
307 XIE19961226.0101 2 9 283
307 XIE19961226.0219 0 8 155
307 XIE19961227.0139 0 8 116
307 XIE19961227.0145 0 6 117
307 XIE19970102.0055 0 8 145
307 XIE19970102.0072 2 7 168
307 XIE19970108.0125 0 11 304
307 XIE19970110.0217 1 8 151
307 XIE19970112.0039 2 7 96
307 XIE19970114.0096 0 8 156
307 XIE19970117.0003 0 7 298
307 XIE19970117.0062 0 9 269
307 XIE19970120.0005 1 6 108
307 XIE19970121.0185 1 8 345
307 XIE19970121.0201 0 8 158
307 XIE19970123.0095 0 9 112
307 XIE19970127.0073 0 8 153
307 XIE19970129.0228 0 6 294
307 XIE19970130.0249 2 6 181
307 XIE19970203.0033 2 5 244
307 XIE19970212.0184 1 8 178
307 XIE19970214.0087 0 5 80
307 XIE19970215.0096 0 5 124
307 XIE19970218.0193 1 8 178
307 XIE19970227.0030 1 12 445
307 XIE19970301.0278 0 4 129
307 XIE19970302.0127 1 5 186
307 XIE19970304.0350 0 7 133
307 XIE19970306.0116 0 9 342
307 XIE19970306.0202 0 8 183
307 XIE19970307.0157 0 8 384
307 XIE19970308.0190 0 4 622
307 XIE19970311.0125 0 5 152
307 XIE19970311.0198 1 6 176
307 XIE19970323.0146 0 6 122
307 XIE19970324.0007 0 5 142
307 XIE19970324.0184 1 9 75
307 XIE19970327.0277 0 5 235
307 XIE19970329.0152 2 8 108
307 XIE19970404.0212 0 8 228
307 XIE19970409.0147 0 7 178
307 XIE19970409.0152 0 10 165
307 XIE19970409.0175 0 8 107
307 XIE19970409.0177 0 9 129
307 XIE19970417.0091 1 9 472
307 XIE19970417.0172 0 5 180
307 XIE19970419.0120 0 7 232
307 XIE19970421.0169 1 7 130
307 XIE19970422.0189 0 8 165
307 XIE19970423.0207 0 5 143
307 XIE19970424.0172 1 6 373
307 XIE19970502.0182 0 7 207
307 XIE19970506.0256 0 4 97
307 XIE19970512.0203 1 9 150
307 XIE19970513.0108 0 7 195
307 XIE19970513.0233 1 7 205
307 XIE19970513.0237 2 7 272
307 XIE19970515.0211 2 7 167
307 XIE19970516.0090 0 8 230
307 XIE19970521.0221 0 6 292
307 XIE19970602.0227 1 8 266
307 XIE19970619.0251 2 6 401
307 XIE19970621.0161 0 5 155
307 XIE19970624.0291 0 8 259
307 XIE19970625.0068 0 6 105
307 XIE19970626.0049 0 10 185
307 XIE19970627.0058 1 7 210
307 XIE19970627.0220 1 7 189
307 XIE19970628.0140 0 8 286
307 XIE19970726.0082 1 10 234
307 XIE19970726.0166 0 8 336
307 XIE19970730.0179 0 7 173
307 XIE19970801.0090 1 4 147
307 XIE19970805.0215 1 7 79
307 XIE19970810.0045 0 5 69
307 XIE19970811.0146 2 8 307
307 XIE19970812.0094 0 5 98
307 XIE19970815.0170 0 8 287
307 XIE19970817.0064 2 7 242
307 XIE19970819.0246 2 6 293
307 XIE19970822.0205 0 6 196
307 XIE19970822.0251 2 7 321
307 XIE19970825.0219 1 5 271
307 XIE19970829.0228 1 8 141
307 XIE19970905.0055 0 6 153
307 XIE19970908.0095 2 5 267
307 XIE19970910.0022 0 4 217
307 XIE19970911.0159 2 8 220
307 XIE19970912.0014 2 9 366
307 XIE19970919.0200 0 8 228
307 XIE19970923.0117 0 8 115
307 XIE19970925.0279 0 8 126
307 XIE19970930.0160 1 5 359
307 XIE19971004.0039 0 8 121
307 XIE19971013.0142 1 7 277
307 XIE19971014.0002 1 8 297
307 XIE19971019.0171 1 7 177
307 XIE19971028.0077 1 10 385
307 XIE19971028.0079 1 11 298
307 XIE19971028.0094 1 6 185
307 XIE19971029.0099 1 8 390
307 XIE19971103.0191 1 12 257
307 XIE19971103.0225 1 7 73
307 XIE19971104.0258 2 7 238
307 XIE19971105.0129 1 15 324
307 XIE19971105.0162 1 6 436
307 XIE19971106.0003 1 9 355
307 XIE19971106.0004 1 9 264
307 XIE19971106.0097 0 11 431
307 XIE19971106.0098 0 11 341
307 XIE19971106.0209 2 9 294
307 XIE19971106.0212 2 9 271
307 XIE19971106.0232 2 9 186
307 XIE19971106.0234 2 1 156
307 XIE19971107.0117 2 7 463
307 XIE19971107.0189 1 8 253
307 XIE19971107.0246 2 10 289
307 XIE19971108.0131 1 6 531
307 XIE19971108.0143 0 10 370
307 XIE19971110.0066 1 11 307
307 XIE19971112.0090 2 7 152
307 XIE19971112.0250 0 5 170
307 XIE19971120.0153 1 6 243
307 XIE19971120.0212 1 6 190
307 XIE19971120.0224 0 7 220
307 XIE19971120.0235 2 6 351
307 XIE19971121.0197 1 6 190
307 XIE19971121.0198 2 6 294
307 XIE19971202.0007 0 7 129
307 XIE19971202.0110 1 6 156
307 XIE19971211.0031 1 8 358
307 XIE19971211.0333 1 10 217
307 XIE19971217.0154 1 7 193
307 XIE19971217.0311 0 7 172
307 XIE19971218.0166 0 7 165
307 XIE19971223.0243 0 6 173
307 XIE19980104.0140 0 5 95
307 XIE19980112.0151 0 7 151
307 XIE19980112.0232 0 8 109
307 XIE19980116.0067 0 6 346
307 XIE19980122.0028 0 7 265
307 XIE19980126.0010 0 7 274
307 XIE19980126.0145 0 7 111
307 XIE19980127.0152 0 6 237
307 XIE19980128.0081 1 6 344
307 XIE19980206.0059 0 4 206
307 XIE19980206.0209 0 6 139
307 XIE19980212.0209 0 8 284
307 XIE19980217.0255 1 7 140
307 XIE19980301.0008 1 6 197
307 XIE19980303.0074 0 6 141
307 XIE19980308.0126 1 4 208
307 XIE19980310.0277 1 7 192
307 XIE19980312.0193 1 8 317
307 XIE19980312.0267 1 11 258
307 XIE19980318.0201 1 12 283
307 XIE19980322.0036 1 9 256
307 XIE19980324.0184 0 8 177
307 XIE19980325.0052 0 7 336
307 XIE19980416.0287 0 8 71
307 XIE19980424.0279 0 9 199
307 XIE19980426.0060 1 5 207
307 XIE19980429.0101 1 9 103
307 XIE19980430.0252 0 6 139
307 XIE19980502.0110 1 6 180
307 XIE19980511.0211 1 9 211
307 XIE19980514.0070 0 7 161
307 XIE19980516.0108 0 7 133
307 XIE19980521.0276 1 6 204
307 XIE19980526.0101 1 8 67
307 XIE19980527.0011 0 6 142
307 XIE19980527.0181 0 9 109
307 XIE19980529.0217 0 7 308
307 XIE19980601.0168 1 6 230
307 XIE19980613.0107 0 7 110
