QueryNum DocId Rel TitleLen BodyLen 
1 nhslo1393_12_013819 0 4 1219
1 nhslo1393_12_013820 0 4 990
1 nhslo1393_12_013826 0 5 3163
1 nhslo1393_12_013827 0 4 821
1 nhslo1393_12_013829 0 4 1261
1 nhslo1393_12_013830 0 5 3121
1 nhslo3844_12_001608 0 5 4539
1 nhslo3844_12_001612 0 5 4497
1 nhslo3844_12_006773 0 5 5950
1 nhslo3844_12_006778 0 5 5908
1 nhslo3844_12_008954 0 5 4539
1 nhslo3844_12_008958 0 5 4497
1 oncol1417_12_000001 0 9 760
1 oncol3929_12_000001 0 9 760
1 oncol3930_12_000002 0 9 1663
1 patie3988_12_000292 0 12 789
1 patie3992_12_001386 0 9 843
1 pedia1457_12_001319 1 2 891
1 plast4085_12_000111 0 6 1994
1 plast4085_12_000474 0 12 4650
1 plast4085_12_000695 0 17 1398
1 skinc1576_12_000079 0 14 1365
1 skinc4434_12_000058 0 19 499
1 skinc4434_12_000274 0 17 482
1 skinc4434_12_000731 0 9 1128
1 skinc4434_12_000828 0 12 1423
1 skinc4434_12_001101 0 9 1300
1 skinc4434_12_001183 0 13 1495
1 skinc4434_12_001211 0 7 1345
1 skinc4434_12_001240 0 11 1207
1 skinc4434_12_001393 0 17 151
1 skinc4434_12_001488 0 16 151
1 skinc4434_12_002184 0 9 1322
1 skinc4434_12_002717 0 3 1290
1 skinc4435_12_000444 0 5 1262
1 skinc4437_12_000058 0 3 3521
1 skinc4437_12_000230 0 3 3521
1 skinc4437_12_000327 0 3 6012
1 skinc4437_12_000714 1 5 194094
1 skinc4437_12_000932 1 4 271056
1 skinc4437_12_000940 1 3 4508
1 skinc4437_12_001558 0 8 886
1 skinc4437_12_001569 0 8 886
1 skinc4437_12_001903 0 6 365734
1 skinc4437_12_002016 1 1 2679
1 skinc4437_12_002060 1 1 3240
1 skinc4437_12_002188 1 1 3908
1 skinc4437_12_002213 0 5 256774
1 skinc4437_12_002296 1 3 25232
1 skinc4437_12_002303 1 1 2679
1 skinc4437_12_002429 1 1 2679
1 skinc4437_12_002458 1 1 2679
1 skinc4437_12_002490 1 1 2679
1 stret4575_12_000021 0 8 1327
1 stret4575_12_000073 0 6 1343
1 stret4575_12_000136 0 6 1328
1 stret4575_12_000159 0 7 1263
1 stret4575_12_000253 0 7 1363
1 stret4575_12_000267 0 6 1355
1 stret4575_12_000461 0 6 1349
1 stret4575_12_000481 0 8 1366
1 total4684_12_001095 0 11 5101
1 uptod4830_12_011696 0 5 1169
1 uptod4830_12_032310 0 5 1136
1 uptod4830_12_033270 0 5 1136
1 uptod4830_12_033271 0 5 1136
1 uptod4830_12_053728 0 5 1169
1 uptod4830_12_064331 0 3 10225
1 uptod4830_12_071564 0 5 1169
1 uptod4830_12_071596 0 5 1169
1 uptod4830_12_082300 0 5 1169
1 webmd4945_12_000450 0 8 1977
1 wiki.0842_12_002725 0 4 2820
1 women1681_12_000705 0 5 1069
2 agesp1837_12_000452 0 11 448
2 agesp1837_12_000581 0 9 445
2 aller0926_12_000190 0 8 434
2 aller1871_12_000640 0 1 372862
2 allin1875_12_000110 0 3 3642
2 attra0843_12_000352 0 7 853
2 attra0843_12_000667 0 12 800
2 baby-2032_12_000126 1 9 1591
2 baby-2032_12_000232 0 13 2299
2 babyc2033_12_001175 0 4 2442
2 breas0992_12_000362 0 9 1289
2 breas0992_12_000409 0 11 1352
2 breas0992_12_000584 0 10 1319
2 cance0998_12_000001 0 9 760
2 cance2210_12_001495 0 9 828
2 cance2210_12_001540 0 12 790
2 cance2210_12_001544 0 10 828
2 carin2256_12_000146 0 5 655
2 chkd.2351_12_001444 0 19 792
2 chkd.2351_12_001594 0 13 1330
2 chron1025_12_000037 1 6 23399
2 derma1075_12_000898 0 4 1125
2 derma2523_12_001475 2 4 1456
2 derma2523_12_001587 2 4 1456
2 derma2523_12_001628 2 4 2662
2 derma2523_12_001652 2 4 1456
2 derma2523_12_001695 2 4 1913
2 drugs2710_12_000203 0 5 3814
2 emedi2805_12_000593 0 7 4012
2 ent.a1154_12_000021 0 4 1632
2 ent.a1154_12_000030 0 3 836
2 ent.a1154_12_000033 0 6 1342
2 ent.a1154_12_000059 0 4 858
2 ent.a1154_12_000061 0 3 836
2 ent.a1154_12_000074 0 5 709
2 ent.a1154_12_000097 0 5 949
2 ent.a1154_12_000098 0 4 908
2 ent.a1154_12_000145 0 5 10187
2 ent.a1154_12_000239 0 11 1508
2 ent.a1154_12_000243 0 11 1692
2 entus2836_12_000259 0 5 1343
2 entus2836_12_000345 0 4 60
2 every2870_12_008882 0 12 1195
2 famil2899_12_000233 0 2 774
2 famil2899_12_000337 0 11 4815
2 famil2899_12_000687 0 11 4818
2 famil2899_12_000757 0 2 777
2 famil2899_12_000922 2 2 1001
2 first1181_12_000241 0 7 649
2 healt3097_12_001249 2 17 1017
2 iemil3241_12_000069 0 3 8104
2 infra3297_12_000003 0 7 1679
2 infra3297_12_000004 0 8 380
2 infra3297_12_000007 0 7 285
2 infra3297_12_000011 0 6 185
2 infra3297_12_000012 0 8 6138
2 infra3297_12_000017 0 7 261
2 infra3297_12_000032 0 11 2347
2 infra3297_12_000033 0 9 1391
2 infra3297_12_000036 0 9 1726
2 infra3297_12_000037 0 9 540
2 mayoc3579_12_004376 0 4 1016
2 mayoc3579_12_004926 0 7 1299
2 mayoc3579_12_009846 0 12 1131
2 mayoc3579_12_011954 0 14 1143
2 mayoc3579_12_012108 0 12 1479
2 mayoc3579_12_012220 0 15 1155
2 mayoc3579_12_012269 0 7 1734
2 mayoc3579_12_017673 0 7 1574
2 mayoc3579_12_017993 0 14 2135
2 mayoc3579_12_027430 0 5 1199
2 mayoc3579_12_027432 0 8 1151
2 mdand3588_12_004036 1 8 733
2 neona3819_12_000555 0 7 7630
2 nhslo1393_12_006440 0 5 2824
2 nhslo1393_12_006443 0 5 2782
2 nhslo1393_12_007297 0 5 3483
2 nlm.n3868_12_001041 0 5 1187
2 nomor3873_12_000063 0 5 818
2 oncol1417_12_000001 0 9 760
2 oncol3929_12_000001 0 9 760
2 oncol3930_12_000001 0 9 1663
2 oncol3930_12_000002 0 9 1663
2 oncol3930_12_000003 0 9 760
2 ovari3966_12_000119 0 4 177688
2 patie3988_12_000132 0 7 959
2 patie3988_12_000152 0 9 946
2 patie3988_12_000753 0 9 945
2 patie3988_12_000867 0 7 888
2 pedia4004_12_000183 0 14 1479
2 pedia4004_12_000941 1 16 1443
2 plast1486_12_000250 0 4 534
2 plast1486_12_000253 0 4 634
2 plast1486_12_000254 0 7 628
2 plast1486_12_000256 0 3 830
2 plast1486_12_000259 0 7 633
2 plast1486_12_000262 0 4 579
2 plast1486_12_000263 0 4 601
2 plast1486_12_000276 0 4 569
2 plast1486_12_000649 0 7 670
2 plast4085_12_000577 0 10 1520
2 plast4085_12_000649 0 7 1279
2 plast4085_12_000727 0 12 1982
2 plast4085_12_000937 0 10 6005
2 plast4085_12_000939 0 11 4151
2 plast4085_12_000941 0 9 5536
2 plast4085_12_000950 0 10 6417
2 sarco4323_12_000008 0 4 1768
2 skinc4434_12_002586 0 4 1450
2 skinc4434_12_002726 0 8 1229
2 skinc4435_12_000001 0 6 768
2 skinc4435_12_000051 0 6 800
2 skinc4437_12_000932 0 4 271056
2 skinc4437_12_001903 0 6 365734
2 skinc4437_12_002348 0 4 796
2 skinc4437_12_002459 0 4 796
2 stead4562_12_000252 0 18 1219
2 stead4562_12_000285 0 8 1844
2 stead4562_12_000313 0 10 1215
2 stead4562_12_000425 0 16 2106
2 stead4562_12_000447 0 7 1795
2 stead4562_12_000650 0 6 5138
2 stead4562_12_000853 0 17 1958
2 stead4562_12_001146 0 8 1328
2 stead4562_12_001188 0 8 1327
2 stead4562_12_001189 0 8 1807
2 stead4562_12_001192 0 8 1770
2 stead4562_12_001194 0 8 1174
2 stead4562_12_001196 0 8 1844
2 stude1600_12_000408 0 9 1530
2 total4684_12_000282 0 9 2376
2 total4684_12_000354 1 7 1791
2 total4684_12_000447 1 11 1699
2 total4684_12_000448 0 9 3969
2 total4684_12_000510 0 6 1238
2 total4684_12_000511 0 6 1074
2 total4684_12_000514 0 6 1324
2 total4684_12_000569 0 9 2940
2 uptod4830_12_032446 0 5 1283
2 uptod4830_12_062857 0 5 1283
2 vasec4878_12_000632 0 20 561
2 virtu4909_12_001294 0 1 1124
2 vital4916_12_000835 0 18 1517
2 wiki.0842_12_002168 0 6 781
2 wiki.0842_12_008868 0 2 3252
2 wikis0855_12_000362 0 7 1975
2 zrtla5027_12_000286 0 4 2861
3 aller0926_12_000318 0 10 482
3 allin1875_12_000110 0 3 3642
3 altme0929_12_000038 2 10 1147
3 arthr0949_12_001272 0 4 890
3 asthm0952_12_000234 0 9 447
3 baby-2032_12_000232 2 13 2299
3 bupa.2183_12_000805 0 11 2003
3 bupa.2183_12_000814 0 9 1832
3 derma1075_12_000642 1 14 1773
3 derma1075_12_000841 0 6 995
3 derma1075_12_001095 0 6 997
3 derma1075_12_001346 0 6 997
3 derma1075_12_001448 1 10 693
3 derma1075_12_001453 1 7 833
3 derma2523_12_001627 1 5 230
3 derma2524_12_000036 1 8 4475
3 derma2524_12_000066 2 14 5348
3 derma2524_12_000072 1 10 3273
3 dermn1081_12_000001 0 6 4561
3 drjoh2684_12_000004 0 5 81
3 drjoh2684_12_000006 0 5 81
3 ds-he2715_12_000122 0 5 1412
3 every2870_12_006975 0 13 1995
3 footh1185_12_000034 2 2 984
3 footh1185_12_000064 2 7 975
3 fromy1190_12_000166 2 5 1163
3 fromy1190_12_000735 2 9 1107
3 fromy1190_12_001128 1 8 1445
3 fromy1190_12_001219 1 6 1496
3 fromy1190_12_002011 2 9 1107
3 fromy1190_12_002172 1 6 523
3 ghr.n0840_12_005271 0 5 1202
3 ghr.n0840_12_005276 0 5 1464
3 healt3099_12_000225 2 6 1248
3 healt3099_12_000313 1 8 1089
3 healt3099_12_000324 1 6 2143
3 healt3115_12_001603 0 9 1125
3 heart3141_12_000151 1 9 7137
3 mayoc3579_12_000891 1 7 1295
3 mayoc3579_12_011900 0 7 1617
3 med.u3602_12_000103 0 10 36027
3 med.u3602_12_000104 0 10 36103
3 natio3787_12_000567 1 8 2651
3 natio3787_12_000575 1 8 2646
3 natio3787_12_000632 1 8 2657
3 nhslo1393_12_007249 2 5 2774
3 nhslo1393_12_007253 2 5 2732
3 nhslo1393_12_012970 1 4 972
3 nhslo1393_12_012974 1 4 1014
3 nhslo3844_12_002889 2 4 779
3 nhslo3844_12_006540 1 4 973
3 nhslo3844_12_006544 1 4 1015
3 pain.1438_12_000414 0 9 860
3 pedia1457_12_001256 2 6 320
3 psori1504_12_000158 1 3 611
3 psori4158_12_000005 2 11 1224
3 psori4158_12_000030 1 10 846
3 skinc4434_12_001243 0 6 1485
3 skinc4434_12_001989 1 6 1373
3 skinc4434_12_002003 0 8 1779
3 skinc4434_12_002022 0 5 1591
3 skinc4434_12_002027 1 11 1258
3 skinc4434_12_002031 1 9 1497
3 skinc4434_12_002421 1 4 1397
3 skinc4434_12_002431 0 9 1357
3 skinc4435_12_000130 2 6 1138
3 skinc4435_12_000327 2 10 1245
3 skinc4435_12_000360 2 13 965
3 skinc4437_12_000714 1 5 194094
3 skinc4437_12_000932 0 4 271056
3 skinc4437_12_001526 0 3 2333
3 skinc4437_12_001903 1 6 365734
3 skinc4437_12_002106 1 3 6132
3 skinc4437_12_002213 0 5 256774
3 thyro1624_12_000789 0 22 1408
3 vhl.o4897_12_000077 0 6 773
3 vhl.o4897_12_000487 0 4 591
3 vhl.o4897_12_000686 0 13 960
3 vhl.o4897_12_000690 0 4 2299
3 virtu4909_12_000466 2 1 896
3 virtu4909_12_001018 1 1 11483
3 virtu4913_12_000459 1 5 1185
3 virtu4913_12_000996 2 5 994
3 vital4916_12_001053 1 8 971
3 webmd4945_12_001406 2 13 2392
3 wiki.0842_12_000902 1 3 4773
3 yourh5013_12_119814 2 4 331
3 yourh5013_12_134161 2 4 329
3 yourh5013_12_187215 2 4 330
3 yourh5013_12_195353 2 4 329
3 yourh5013_12_257371 2 4 329
3 yourh5013_12_260868 2 4 328
3 yourh5013_12_276332 2 4 329
3 yourh5013_12_382023 2 4 446
3 yourh5013_12_382073 2 4 328
3 yourh5013_12_382158 2 3 543
4 aller0926_12_000164 1 2 1191
4 aller0926_12_000165 1 5 258
4 aller0926_12_000167 1 2 1191
4 aller0926_12_000196 0 4 433
4 aller0926_12_000529 0 5 652
4 aller0926_12_000531 0 5 652
4 aller1871_12_000640 0 1 372862
4 answe1925_12_001567 0 6 1011
4 attra0843_12_000352 0 7 853
4 attra0843_12_000667 0 12 800
4 baby-2032_12_000232 2 13 2299
4 baby-2032_12_000235 0 12 754
4 bupa.2183_12_001439 0 15 1823
4 bupa.2183_12_001447 0 17 1823
4 bupa.2183_12_001453 0 18 1555
4 cance0998_12_000001 0 9 760
4 derma1075_12_000069 0 5 942
4 derma1075_12_000172 0 5 942
4 derma1075_12_000185 0 7 588
4 derma1075_12_000188 0 8 603
4 derma1075_12_000193 0 5 942
4 derma1075_12_000468 1 6 4731
4 derma1075_12_000738 0 5 276
4 derma1075_12_000826 0 4 296
4 derma1075_12_001374 0 1 245
4 derma2523_12_000021 0 7 1477
4 derma2523_12_000077 0 5 1485
4 derma2523_12_001628 0 4 2662
4 derma2524_12_000063 0 9 5823
4 fromy1190_12_001577 0 10 1889
4 mayoc3579_12_008563 0 4 1168
4 mayoc3579_12_008564 0 8 1378
4 mayoc3579_12_008565 1 5 1335
4 mayoc3579_12_008566 0 5 1110
4 mayoc3579_12_008567 0 8 1289
4 mayoc3579_12_008568 0 7 1326
4 mayoc3579_12_008569 1 7 1454
4 mayoc3579_12_008570 0 5 1209
4 mgh.o3697_12_002801 0 10 930
4 mgh.o3697_12_002910 0 10 930
4 mgh.o3697_12_002958 0 10 930
4 netwe3829_12_001039 0 6 248
4 netwe3829_12_001293 0 6 437
4 nhslo1393_12_013117 1 5 3333
4 nhslo1393_12_013121 1 5 3291
4 nhslo1393_12_014487 1 4 1183
4 nhslo1393_12_014489 1 4 1225
4 nhslo1393_12_014500 0 5 3976
4 nhslo1393_12_014504 0 5 3934
4 nhslo3844_12_006654 1 5 3334
4 nhslo3844_12_006657 1 5 3292
4 nhslo3844_12_010811 0 4 1184
4 nhslo3844_12_010813 0 4 1226
4 nhslo3844_12_010824 0 5 3977
4 nhslo3844_12_010828 0 5 3935
4 nhslo3844_12_014061 1 5 3334
4 nhslo3844_12_014065 1 5 3292
4 nhslo3844_12_014072 0 4 1184
4 nhslo3844_12_014074 0 4 1226
4 nhslo3844_12_014085 0 5 3977
4 nhslo3844_12_014089 0 5 3935
4 nomor3873_12_000135 0 5 798
4 oncol1417_12_000001 0 9 760
4 oncol3929_12_000001 0 9 760
4 oncol3930_12_000001 0 9 1663
4 oncol3930_12_000002 0 9 1663
4 oncol3930_12_000003 0 9 760
4 psori4158_12_000050 0 12 491
4 senio1563_12_000087 0 5 545
4 skinc4432_12_000002 0 5 1196
4 skinc4435_12_000216 0 11 1042
4 skinc4437_12_000096 0 2 783
4 skinc4437_12_000271 0 2 783
4 skinc4437_12_000691 0 5 368
4 skinc4437_12_000861 0 5 368
4 skinc4437_12_000932 2 4 271056
4 skinc4437_12_001082 0 6 1580
4 skinc4437_12_001113 0 6 1580
4 skinc4437_12_001138 0 6 1580
4 skinc4437_12_001141 0 6 1580
4 skinc4437_12_001504 0 2 2181
4 skinc4437_12_001521 0 2 2181
4 skinc4437_12_001701 0 1 792
4 skinc4437_12_001749 0 2 1846
4 skinc4437_12_001767 0 2 1846
4 skinc4437_12_001865 0 1 792
4 skinc4437_12_001872 0 4 1028
4 skinc4437_12_001903 2 6 365734
4 skinc4437_12_001915 0 4 1028
4 skinc4437_12_002043 0 1 2868
4 skinc4437_12_002112 0 1 2868
4 skinc4437_12_002348 0 4 796
4 skinc4437_12_002459 0 4 796
4 skinc4437_12_002827 0 2 1088
4 skinc4437_12_002890 0 5 2121
4 skinc4437_12_002965 0 5 1143
4 skinc4437_12_002983 0 4 1426
4 skinc4437_12_003449 0 7 2847
4 skinc4437_12_003483 0 7 2847
4 stead4562_12_000540 0 11 582
4 stead4562_12_000630 0 25 1114
4 stead4562_12_000633 0 7 1733
4 total4684_12_000354 0 7 1791
4 total4684_12_000449 0 10 3052
4 webmd4945_12_000013 0 16 2274
4 webmd4945_12_000015 1 7 1967
4 webmd4945_12_000018 0 13 2270
4 webmd4945_12_000484 0 8 1929
4 webmd4945_12_000963 0 7 2208
4 webmd4945_12_000978 0 4 2315
4 webmd4945_12_001408 0 11 2251
4 webmd4945_12_001409 0 13 2396
4 webmd4945_12_001412 0 12 2406
4 webmd4945_12_001862 0 13 2290
4 yourh5013_12_004154 0 4 304
4 yourh5013_12_020674 0 4 403
4 yourh5013_12_023079 0 3 397
4 yourh5013_12_023085 0 4 302
4 yourh5013_12_082583 0 4 403
4 yourh5013_12_120094 0 4 408
4 yourh5013_12_184795 0 4 302
4 yourh5013_12_210621 0 4 402
4 yourh5013_12_239244 0 4 404
4 yourh5013_12_262688 0 3 398
4 yourh5013_12_262744 0 4 303
4 yourh5013_12_263208 0 4 303
4 yourh5013_12_263539 0 4 303
4 yourh5013_12_298285 0 4 404
4 yourh5013_12_340986 0 4 403
4 yourh5013_12_378451 0 4 403
4 yourh5013_12_449740 0 4 403
5 add.a0911_12_000289 0 10 2599
5 altme0929_12_000493 0 8 444
5 asthm0952_12_000286 1 4 1256
5 asthm0952_12_000450 0 4 401
5 asthm0952_12_000792 0 8 795
5 attra0843_12_000203 0 33 1215
5 attra0843_12_000546 0 23 2444
5 attra0843_12_000894 0 28 1421
5 attra0843_12_000911 0 13 1153
5 attra0843_12_000951 0 19 1340
5 attra0843_12_001086 0 30 1447
5 attra0843_12_001201 0 15 1597
5 attra0843_12_001259 0 14 1011
5 attra0843_12_001308 1 23 2614
5 attra0843_12_001520 0 18 1359
5 baby-2032_12_000007 2 12 1268
5 baby-2032_12_000048 1 9 1048
5 baby-2032_12_000088 1 9 1376
5 baby-2032_12_000237 1 10 1955
5 babyc2037_12_000385 0 7 2472
5 bette2098_12_000807 0 6 1970
5 bette2098_12_001730 1 5 1640
5 chkd.2351_12_000036 0 14 993
5 chkd.2351_12_000058 0 11 406
5 chkd.2351_12_000063 0 18 751
5 chkd.2351_12_000114 0 17 942
5 chkd.2351_12_000299 0 18 807
5 chkd.2351_12_000652 0 11 406
5 chkd.2351_12_000664 1 13 766
5 chkd.2351_12_001798 0 14 290
5 chkd.2351_12_001834 1 13 995
5 chkd.2351_12_001875 1 13 774
5 chkd.2351_12_001922 1 15 992
5 chkd.2351_12_001991 0 12 767
5 chron1025_12_000006 0 10 9609
5 chron1025_12_000048 0 8 13875
5 chron1025_12_000327 0 15 2002
5 chron1025_12_000328 0 15 1820
5 clini0836_12_008040 0 10 1473
5 clini0836_12_041414 1 18 712
5 clini0836_12_056475 1 15 929
5 daily0837_12_025250 0 16 562
5 deafn2508_12_000371 0 2 3318
5 deafn2508_12_000650 0 12 1622
5 deafn2508_12_000675 0 2 3318
5 easyd2742_12_000071 0 5 973
5 entus2836_12_000018 0 9 298
5 every2870_12_005022 0 11 972
5 every2870_12_008206 1 5 607
5 first1181_12_000326 0 4 494
5 fromy1190_12_001318 1 8 5159
5 healt3090_12_001130 0 7 1268
5 healt3090_12_001712 0 8 2209
5 healt3100_12_001046 0 16 1247
5 healt3100_12_001056 0 16 1247
5 healt3121_12_000386 0 9 1684
5 healt3121_12_000461 0 9 896
5 healt3121_12_000462 0 9 1674
5 heart1228_12_000958 1 1 376
5 heart3141_12_000193 1 6 6276
5 mayoc3579_12_001726 1 9 1702
5 mayoc3579_12_001922 1 5 1589
5 mayoc3579_12_006366 1 5 1250
5 mayoc3579_12_010897 1 3 1045
5 mayoc3579_12_013479 0 5 1068
5 medis3653_12_001258 0 12 566
5 medis3653_12_001442 0 11 142
5 nhslo1393_12_013223 0 5 4826
5 nhslo1393_12_013227 0 5 4784
5 nhslo3844_12_000096 0 4 836
5 nhslo3844_12_006820 0 5 4827
5 nhslo3844_12_006824 0 5 4785
5 nhslo3844_12_016133 0 5 4827
5 nhslo3844_12_016137 0 5 4785
5 nlm.n3868_12_001883 1 3 778
5 ovari3966_12_000102 0 4 177688
5 ovari3966_12_000119 0 4 177688
5 pedia1457_12_000539 1 2 570
5 pedia1457_12_000544 1 2 570
5 pedia4004_12_000857 0 20 1644
5 siume4425_12_000608 1 1 357
5 skinc4437_12_002213 0 5 256774
5 sleep1577_12_000141 0 9 893
5 sleep1577_12_000184 0 8 526
5 total4684_12_000899 0 6 2840
5 total4684_12_001067 2 11 2775
5 vital4916_12_000194 0 8 472
5 webmd4945_12_000346 0 8 1728
5 webmd4945_12_000818 1 9 2004
5 webmd4945_12_001996 2 11 2319
5 webmd4945_12_002009 2 8 2233
5 webmd4945_12_002011 2 8 2323
5 webmd4945_12_002160 0 5 2079
5 webmd4945_12_002459 0 8 2233
5 webmd4945_12_002660 0 11 2168
5 wiki.0842_12_001455 1 2 2578
5 wiki.0842_12_002502 1 2 3033
5 yourh5013_12_000045 0 4 350
5 yourh5013_12_000246 0 3 440
5 yourh5013_12_002896 0 3 444
5 yourh5013_12_002910 0 4 351
5 yourh5013_12_003195 0 4 351
5 yourh5013_12_003199 0 3 441
5 yourh5013_12_004157 0 4 351
5 yourh5013_12_004423 0 3 462
5 yourh5013_12_004822 0 3 440
5 yourh5013_12_004903 0 4 350
5 yourh5013_12_107847 0 4 351
5 yourh5013_12_120190 0 4 354
5 yourh5013_12_134114 0 4 352
5 yourh5013_12_134333 0 4 351
5 yourh5013_12_187459 0 4 353
5 yourh5013_12_195125 0 4 352
5 yourh5013_12_248239 0 4 319
5 yourh5013_12_257650 0 4 352
5 yourh5013_12_287604 0 4 351
5 yourh5013_12_293224 0 4 351
5 yourh5013_12_308303 0 4 351
6 add.a0912_12_000177 0 6 915
6 altme0929_12_000410 0 5 725
6 asthm0952_12_000197 2 15 788
6 asthm0952_12_000421 2 9 1344
6 asthm0952_12_000706 2 11 1030
6 asthm0952_12_000792 2 8 795
6 asthm0952_12_001733 2 6 1512
6 attra0843_12_000924 0 52 1198
6 attra0843_12_001067 0 23 1121
6 attra0843_12_001175 0 34 934
6 autis0958_12_000512 0 10 1180
6 autis0958_12_000613 0 14 2399
6 autis0958_12_000929 0 15 5180
6 autis0958_12_001070 0 6 5396
6 babyc2033_12_000177 0 7 3124
6 babyc2037_12_000913 0 4 2954
6 bette2098_12_000710 0 6 2018
6 bette2098_12_000719 1 5 1670
6 bette2098_12_000923 0 8 522
6 bette2098_12_001100 0 6 2011
6 bette2098_12_001276 0 6 453
6 chkd.2351_12_000062 0 15 1266
6 chkd.2351_12_000063 0 18 751
6 chkd.2351_12_000142 0 15 1266
6 chkd.2351_12_001034 0 12 1073
6 chkd.2351_12_001401 0 20 759
6 chkd.2351_12_001403 0 20 1583
6 chkd.2351_12_001460 0 20 1583
6 chkd.2351_12_001609 0 20 759
6 chkd.2351_12_001911 1 11 773
6 chron1025_12_000048 0 8 13875
6 chron2359_12_000442 0 8 1586
6 chron2359_12_000761 0 8 9495
6 chron2359_12_000908 0 8 9268
6 chron2359_12_000948 0 8 9495
6 clini0836_12_065791 0 10 486
6 cysti1067_12_000236 0 10 463
6 deafn1070_12_000542 0 5 12968
6 deafn2508_12_000190 0 8 865
6 deafn2508_12_000262 0 8 931
6 deafn2508_12_000293 0 7 1679
6 deafn2508_12_000339 0 2 758
6 deafn2508_12_000387 0 2 736
6 deafn2508_12_000503 0 7 1679
6 deafn2508_12_000512 0 2 758
6 easyd2742_12_000071 0 5 973
6 encep2817_12_000051 0 6 1421
6 encep2817_12_000055 0 6 1421
6 encep2817_12_000071 0 6 885
