QueryNum DocId Rel TitleLen BodyLen 
203 clueweb12-0100wb-16-17139 0 2 1720
203 clueweb12-0102wb-35-04103 0 13 1416
203 clueweb12-0102wb-83-06565 0 5 2468
203 clueweb12-0103wb-27-32640 0 13 826
203 clueweb12-0103wb-33-26806 3 8 4799
203 clueweb12-0103wb-73-07361 0 10 1143
203 clueweb12-0103wb-91-09127 3 5 866
203 clueweb12-0108wb-43-32077 2 6 113
203 clueweb12-0111wb-25-01235 3 4 408
203 clueweb12-0202wb-27-03322 1 2 925
203 clueweb12-0205wb-95-09703 0 19 945
203 clueweb12-0206wb-62-11090 0 12 501
203 clueweb12-0207wb-62-04849 0 4 25436
203 clueweb12-0207wb-93-10480 0 11 205784
203 clueweb12-0208wb-57-28748 0 8 2285
203 clueweb12-0209wb-25-16886 -2 4 4446
203 clueweb12-0209wb-54-10562 1 15 1014
203 clueweb12-0209wb-87-29273 1 5 442
203 clueweb12-0210wb-17-20746 0 8 990
203 clueweb12-0211wb-43-35222 2 5 741
203 clueweb12-0301wb-34-30593 0 10 6602
203 clueweb12-0301wb-87-21989 0 9 999
203 clueweb12-0304wb-45-22225 0 19 1429
203 clueweb12-0304wb-86-04438 -2 8 1254
203 clueweb12-0306wb-74-10541 0 13 539
203 clueweb12-0306wb-77-19189 0 7 14363
203 clueweb12-0400wb-84-11912 0 10 841
203 clueweb12-0406wb-10-25426 2 4 714
203 clueweb12-0508wb-18-13882 0 14 788
203 clueweb12-0511wb-33-10024 0 5 4804
203 clueweb12-0709wb-01-09481 -2 15 3269
203 clueweb12-0711wb-88-20082 1 11 836
203 clueweb12-0712wb-43-02163 1 7 2971
203 clueweb12-0717wb-12-26649 0 6 1101
203 clueweb12-0807wb-08-29218 0 10 1607
203 clueweb12-0807wb-64-18762 0 3 1694
203 clueweb12-0814wb-59-05798 0 6 6827
203 clueweb12-0904wb-10-07663 0 15 761
203 clueweb12-0914wb-44-07104 3 15 889
203 clueweb12-0918wb-42-07479 0 1 406
203 clueweb12-1007wb-38-22258 3 14 5150
203 clueweb12-1107wb-71-14984 0 18 876
203 clueweb12-1107wb-86-24665 1 7 466
203 clueweb12-1111wb-42-16685 0 14 839
203 clueweb12-1111wb-53-13591 0 14 325
203 clueweb12-1111wb-61-25620 0 14 316
203 clueweb12-1205wb-29-13782 0 11 791
203 clueweb12-1207wb-31-13159 3 6 2660
203 clueweb12-1217wb-85-07116 0 2 396
203 clueweb12-1300wb-35-07121 0 7 1154
203 clueweb12-1300wb-96-03757 -2 5 6283
203 clueweb12-1309wb-90-16396 2 13 1826
203 clueweb12-1405wb-01-18878 0 8 1186
203 clueweb12-1405wb-22-16043 0 16 666
203 clueweb12-1411wb-38-21870 0 22 1987
203 clueweb12-1412wb-65-12246 2 8 3418
203 clueweb12-1503wb-16-12246 0 8 910
203 clueweb12-1503wb-38-28727 0 7 3259
203 clueweb12-1511wb-62-11831 0 19 621
203 clueweb12-1514wb-35-27255 1 12 1065
203 clueweb12-1515wb-93-32165 0 18 456
203 clueweb12-1616wb-24-00943 1 9 2087
203 clueweb12-1616wb-49-07379 0 3 743
203 clueweb12-1701wb-30-23383 0 12 460
203 clueweb12-1807wb-75-30864 0 6 4632
204 clueweb12-0002wb-34-12153 2 9 414
204 clueweb12-0004wb-91-19843 1 9 383
204 clueweb12-0005wb-19-30345 2 8 1014
204 clueweb12-0005wb-51-30122 2 11 567
204 clueweb12-0005wb-65-23314 2 10 515
204 clueweb12-0006wb-05-18192 0 8 275
204 clueweb12-0103wb-16-10147 3 21 885
204 clueweb12-0109wb-49-06267 1 4 3385
204 clueweb12-0200wb-52-06045 0 5 810
204 clueweb12-0200wb-61-02299 0 8 113
204 clueweb12-0202wb-25-15698 0 10 795
204 clueweb12-0203wb-99-28669 0 5 148
204 clueweb12-0204wb-92-17336 1 7 498
204 clueweb12-0206wb-01-31313 0 8 5499
204 clueweb12-0206wb-86-32445 1 13 542
204 clueweb12-0207wb-85-00335 1 14 712
204 clueweb12-0209wb-92-06352 0 3 1394
204 clueweb12-0300wb-90-13981 0 13 5752
204 clueweb12-0300wb-98-20074 0 15 1815
204 clueweb12-0301wb-18-21387 0 12 1450
204 clueweb12-0301wb-43-25002 1 13 1823
204 clueweb12-0303wb-38-22452 0 6 185
204 clueweb12-0304wb-27-03544 0 9 818
204 clueweb12-0311wb-16-15162 0 1 3175
204 clueweb12-0404wb-13-06556 0 8 5956
204 clueweb12-0504wb-78-28164 1 9 342
204 clueweb12-0602wb-06-32289 2 12 1005
204 clueweb12-0603wb-72-20767 2 10 830
204 clueweb12-0902wb-21-04709 0 19 9163
204 clueweb12-1013wb-47-01116 0 4 333
204 clueweb12-1114wb-77-08229 0 11 11693
204 clueweb12-1207wb-30-12502 0 3 224
204 clueweb12-1208wb-62-05131 0 8 1306
204 clueweb12-1209wb-22-00167 1 8 907
204 clueweb12-1209wb-79-28735 1 9 1033
204 clueweb12-1209wb-88-20908 0 10 162
204 clueweb12-1210wb-17-01493 0 4 1261
204 clueweb12-1210wb-37-17086 0 5 1500
204 clueweb12-1211wb-04-16657 0 3 513
204 clueweb12-1211wb-30-02358 0 6 1072
204 clueweb12-1211wb-53-27050 1 8 1036
204 clueweb12-1211wb-86-18507 0 6 1801
204 clueweb12-1212wb-63-17255 0 2 819
204 clueweb12-1212wb-63-17269 1 2 1132
204 clueweb12-1213wb-67-03123 0 11 174
204 clueweb12-1214wb-05-12168 0 2 849
204 clueweb12-1214wb-14-27004 1 2 1480
204 clueweb12-1217wb-97-20198 0 9 2706
204 clueweb12-1300wb-00-19937 0 1 143
204 clueweb12-1300wb-34-18939 0 1 168
204 clueweb12-1300wb-34-18953 0 1 261
204 clueweb12-1300wb-43-14052 0 1 220
204 clueweb12-1300wb-43-14066 0 1 148
204 clueweb12-1300wb-47-02911 0 1 223
204 clueweb12-1300wb-47-02925 0 1 184
204 clueweb12-1300wb-47-02939 0 1 187
204 clueweb12-1300wb-54-03869 0 1 294
204 clueweb12-1300wb-54-03883 0 1 131
204 clueweb12-1300wb-57-11497 0 1 143
204 clueweb12-1300wb-87-22242 0 1 147
204 clueweb12-1408wb-45-21107 0 8 155
204 clueweb12-1500wb-02-11520 0 25 2020
204 clueweb12-1512wb-63-02073 0 8 1932
204 clueweb12-1512wb-87-09536 0 7 1921
204 clueweb12-1606wb-71-08917 0 5 3988
204 clueweb12-1712wb-63-08995 0 4 1515
204 clueweb12-1801wb-55-31322 0 4 4257
204 clueweb12-1801wb-68-09002 0 5 1358
204 clueweb12-1801wb-85-15691 1 6 5736
204 clueweb12-1811wb-65-06425 0 1 1297
204 clueweb12-1812wb-71-23042 0 1 1969
204 clueweb12-1812wb-71-23071 0 1 5162
204 clueweb12-1911wb-74-10118 0 3 554
204 clueweb12-1912wb-52-13818 0 18 1076
205 clueweb12-0000wb-15-06337 0 13 2012
205 clueweb12-0001wb-11-11200 2 7 1061
205 clueweb12-0004wb-73-30443 0 5 1954
205 clueweb12-0004wb-93-00601 0 1 3434
205 clueweb12-0006wb-01-11606 0 5 688
205 clueweb12-0008wb-12-23845 0 4 1431
205 clueweb12-0010wb-18-15099 0 7 1604
205 clueweb12-0010wb-61-04283 0 1 3452
205 clueweb12-0100wb-18-24730 0 24 1058
205 clueweb12-0103wb-19-05305 2 4 2452
205 clueweb12-0105wb-46-09900 0 6 692
205 clueweb12-0105wb-57-02567 0 4 594
205 clueweb12-0107wb-39-07869 0 11 227
205 clueweb12-0110wb-11-17024 0 9 1175
205 clueweb12-0205wb-05-02301 0 2 929
205 clueweb12-0205wb-63-09334 0 8 2268
205 clueweb12-0206wb-74-28282 0 5 619
205 clueweb12-0207wb-15-02506 0 3 1143
205 clueweb12-0207wb-31-18950 2 5 788
205 clueweb12-0208wb-48-26246 0 3 458
205 clueweb12-0210wb-94-21302 0 13 718
205 clueweb12-0211wb-60-10100 0 18 8444
205 clueweb12-0300wb-06-02438 0 0 716
205 clueweb12-0302wb-55-11141 0 5 13601
205 clueweb12-0305wb-02-20942 0 9 2051
205 clueweb12-0309wb-90-13078 0 5 877
205 clueweb12-0400wb-33-34604 0 8 2325
205 clueweb12-0402wb-56-25742 0 1 3422
205 clueweb12-0402wb-84-10469 0 1 3475
205 clueweb12-0402wb-84-10483 0 1 3508
205 clueweb12-0403wb-11-19811 0 1 3483
205 clueweb12-0403wb-14-28410 0 5 921
205 clueweb12-0403wb-66-14667 0 1 3485
205 clueweb12-0404wb-13-29206 0 5 18022
205 clueweb12-0405wb-71-25958 0 1 3507
205 clueweb12-0412wb-21-19133 0 9 7251
205 clueweb12-0503wb-12-26530 0 4 2593
205 clueweb12-0506wb-31-30726 0 11 1918
205 clueweb12-0610wb-04-31340 0 3 523
205 clueweb12-0611wb-39-28761 0 5 2824
205 clueweb12-0712wb-93-08639 0 5 6153
205 clueweb12-0713wb-29-21175 0 4 6683
205 clueweb12-0806wb-14-16255 0 7 3048
205 clueweb12-0810wb-66-22090 0 6 7140
205 clueweb12-0812wb-07-15129 0 20 2595
205 clueweb12-0812wb-84-19751 0 4 845
205 clueweb12-0814wb-30-04939 0 11 1417
205 clueweb12-0815wb-21-18728 0 8 1606
205 clueweb12-0914wb-41-08807 0 8 411
205 clueweb12-0916wb-01-09914 0 7 539
205 clueweb12-0919wb-54-06748 1 17 459
205 clueweb12-1000wb-01-12448 1 17 429
205 clueweb12-1002wb-19-23101 1 17 441
205 clueweb12-1013wb-06-25301 0 18 1460
205 clueweb12-1013wb-53-22115 0 9 735
205 clueweb12-1019wb-72-14799 0 8 2023
205 clueweb12-1100wb-42-09076 0 0 739
205 clueweb12-1103wb-56-03288 1 19 425
205 clueweb12-1107wb-99-00886 0 16 2333
205 clueweb12-1207wb-94-02739 0 43 22065
205 clueweb12-1215wb-85-12745 0 6 1996
205 clueweb12-1216wb-34-28879 0 6 2004
205 clueweb12-1216wb-93-05359 0 9 1385
205 clueweb12-1217wb-27-06974 0 9 1524
205 clueweb12-1303wb-03-02140 0 10 13963
205 clueweb12-1303wb-94-25019 0 14 1460
205 clueweb12-1307wb-93-11433 0 8 1177
205 clueweb12-1510wb-81-20753 0 7 909
205 clueweb12-1511wb-11-02766 0 5 4530
205 clueweb12-1512wb-88-23627 0 5 4530
205 clueweb12-1607wb-55-12775 0 2 1200
205 clueweb12-1611wb-03-05819 0 13 655
205 clueweb12-1614wb-35-28354 1 9 1190
205 clueweb12-1700wb-56-03287 0 4 176
205 clueweb12-1706wb-00-20154 0 7 4276
205 clueweb12-1706wb-83-15027 0 4 458
205 clueweb12-1710wb-68-18781 0 5 7831
205 clueweb12-1806wb-56-00524 0 9 1374
205 clueweb12-1806wb-76-03254 0 7 885
205 clueweb12-1807wb-20-09873 0 15 4950
205 clueweb12-1810wb-12-01690 1 20 472
205 clueweb12-1810wb-70-01321 1 18 442
205 clueweb12-1815wb-15-13913 0 5 1016
205 clueweb12-1900wb-59-00786 0 7 340
205 clueweb12-1901wb-60-07140 0 4 1205
205 clueweb12-1904wb-31-12728 0 4 555
205 clueweb12-1908wb-32-14276 0 7 2580
206 clueweb12-0000wb-54-15075 0 7 366
206 clueweb12-0009wb-34-13545 0 2 1227
206 clueweb12-0009wb-54-01932 1 6 5438
206 clueweb12-0009wb-98-09519 0 11 2657
206 clueweb12-0011wb-45-16968 0 0 808
206 clueweb12-0013wb-49-07693 0 13 608
206 clueweb12-0100wb-28-24346 1 4 2837
206 clueweb12-0106wb-93-20017 0 7 10124
206 clueweb12-0108wb-19-09890 0 4 2546
206 clueweb12-0108wb-77-18409 0 10 5660
206 clueweb12-0110wb-26-18816 1 34 802
206 clueweb12-0112wb-59-22840 0 16 382
206 clueweb12-0200wb-05-13807 0 1 2204
206 clueweb12-0200wb-13-13108 0 4 2307
206 clueweb12-0200wb-19-28160 0 4 2348
206 clueweb12-0200wb-19-28174 0 3 2233
206 clueweb12-0200wb-32-25102 0 2 2487
206 clueweb12-0200wb-49-30845 0 4 4571
206 clueweb12-0200wb-50-18612 0 2 2276
206 clueweb12-0200wb-66-32730 0 4 2228
206 clueweb12-0200wb-75-10389 0 3 2229
206 clueweb12-0200wb-96-15224 0 5 2242
206 clueweb12-0208wb-02-19048 1 9 2202
206 clueweb12-0209wb-67-17819 0 7 851
206 clueweb12-0301wb-43-35174 1 13 2471
206 clueweb12-0302wb-94-07292 0 8 941
206 clueweb12-0304wb-43-11443 0 7 623
206 clueweb12-0304wb-75-00462 1 17 1250
206 clueweb12-0305wb-45-24379 1 6 1083
206 clueweb12-0305wb-84-04802 0 9 482
206 clueweb12-0310wb-97-23209 1 9 4184
206 clueweb12-0601wb-45-16906 0 3 626
206 clueweb12-0601wb-48-18627 0 3 661
206 clueweb12-0606wb-40-12197 1 9 4351
206 clueweb12-0612wb-35-12518 0 3 993
206 clueweb12-0708wb-44-06597 1 24 2022
206 clueweb12-0712wb-91-04819 1 9 1100
206 clueweb12-0806wb-46-26830 0 7 43511
206 clueweb12-0809wb-38-00237 0 6 273
206 clueweb12-0818wb-86-02949 1 9 5139
206 clueweb12-0900wb-97-02702 1 18 4002
206 clueweb12-0902wb-67-05109 1 18 4001
206 clueweb12-0905wb-03-05823 1 10 2559
206 clueweb12-0905wb-23-28084 -2 8 3329
206 clueweb12-0909wb-22-02116 1 6 2186
206 clueweb12-0918wb-01-15352 0 14 6867
206 clueweb12-1009wb-81-20771 1 4 1152
206 clueweb12-1014wb-22-08202 0 26 1548
206 clueweb12-1018wb-22-09546 0 21 1387
206 clueweb12-1018wb-49-05310 0 20 1362
206 clueweb12-1019wb-10-10511 0 23 1367
206 clueweb12-1100wb-05-10298 0 30 1538
206 clueweb12-1103wb-74-01870 0 31 1423
206 clueweb12-1104wb-11-12163 0 5 8480
206 clueweb12-1104wb-55-02279 0 21 1354
206 clueweb12-1104wb-58-01843 0 5 8420
206 clueweb12-1104wb-83-23108 1 6 1528
206 clueweb12-1105wb-19-07418 1 6 1528
206 clueweb12-1105wb-60-13633 1 11 1864
206 clueweb12-1106wb-36-20335 0 5 8041
206 clueweb12-1106wb-98-01158 0 5 8446
206 clueweb12-1116wb-20-28247 0 11 886
206 clueweb12-1116wb-30-08507 0 13 877
206 clueweb12-1117wb-66-20375 0 7 1652
206 clueweb12-1212wb-12-28793 0 6 367
206 clueweb12-1401wb-92-14851 1 11 3803
206 clueweb12-1413wb-18-06684 1 6 7666
206 clueweb12-1416wb-04-13240 0 5 339
206 clueweb12-1416wb-19-03279 1 12 642
206 clueweb12-1504wb-23-12041 2 4 6584
206 clueweb12-1506wb-11-15174 0 7 125
206 clueweb12-1506wb-14-10884 0 0 5293
206 clueweb12-1515wb-62-21488 0 13 752
206 clueweb12-1515wb-73-03112 0 10 1027
206 clueweb12-1515wb-81-14386 0 9 976
206 clueweb12-1515wb-82-37395 0 8 1266
206 clueweb12-1515wb-86-21470 0 9 1056
206 clueweb12-1605wb-50-29073 0 12 684
206 clueweb12-1615wb-59-25765 2 7 872
206 clueweb12-1617wb-24-00013 0 10 1247
206 clueweb12-1708wb-43-29773 0 5 1051
206 clueweb12-1714wb-50-08540 0 11 1645
206 clueweb12-1714wb-50-08554 0 5 1599
206 clueweb12-1714wb-88-21236 0 11 1637
206 clueweb12-1714wb-94-20428 0 11 1616
206 clueweb12-1715wb-46-10438 0 8 1591
206 clueweb12-1715wb-69-19019 0 13 1607
206 clueweb12-1716wb-66-19166 0 8 1632
206 clueweb12-1716wb-83-24775 0 16 1649
206 clueweb12-1717wb-07-08200 0 4 1588
206 clueweb12-1800wb-03-21586 0 9 1628
206 clueweb12-1800wb-05-06263 0 11 1635
206 clueweb12-1800wb-29-11853 0 13 1634
206 clueweb12-1801wb-16-21993 1 6 1748
206 clueweb12-1802wb-14-28735 1 2 2534
206 clueweb12-1802wb-46-27982 0 6 489
206 clueweb12-1806wb-63-07043 1 11 442
206 clueweb12-1807wb-04-06691 0 9 1057
206 clueweb12-1807wb-64-20406 0 7 4142
206 clueweb12-1807wb-84-01707 0 9 3318
206 clueweb12-1807wb-92-09108 1 7 7528
206 clueweb12-1808wb-22-19530 0 16 528
206 clueweb12-1808wb-48-02666 0 14 1259
206 clueweb12-1808wb-97-14435 1 17 1220
206 clueweb12-1808wb-99-26779 0 14 909
206 clueweb12-1810wb-28-02566 1 20 1147
206 clueweb12-1904wb-22-15508 0 9 813
206 clueweb12-1904wb-57-05673 0 6 755
206 clueweb12-1908wb-98-03102 0 7 1138
207 clueweb12-0003wb-49-00587 0 15 1419
207 clueweb12-0010wb-23-31486 0 3 11690
207 clueweb12-0010wb-99-22973 0 10 1621
207 clueweb12-0104wb-01-26630 1 7 1738
207 clueweb12-0107wb-71-27159 0 6 442
207 clueweb12-0112wb-21-26718 1 20 1452
207 clueweb12-0202wb-73-21435 0 7 2476
207 clueweb12-0203wb-39-09253 0 15 1913
207 clueweb12-0204wb-42-31119 0 60 1734
207 clueweb12-0206wb-68-25063 1 7 2246
207 clueweb12-0206wb-71-14452 0 4 231
207 clueweb12-0207wb-90-20840 0 14 1369
207 clueweb12-0209wb-70-26757 0 11 1305
207 clueweb12-0304wb-04-16410 1 1 17112
207 clueweb12-0310wb-18-09790 0 15 1639
207 clueweb12-0310wb-73-09674 0 92 177
207 clueweb12-0311wb-04-29546 0 110 324
207 clueweb12-0311wb-43-31349 0 8 18895
207 clueweb12-0507wb-30-21602 0 14 1369
207 clueweb12-0604wb-61-16672 0 9 4126
207 clueweb12-0607wb-76-17468 0 6 11081
207 clueweb12-0714wb-69-25428 3 3 7501
207 clueweb12-0717wb-32-07044 2 11 866
207 clueweb12-0812wb-74-01477 0 7 4775
207 clueweb12-0813wb-58-16452 0 10 418
207 clueweb12-1012wb-83-19702 2 9 1688
207 clueweb12-1204wb-45-18869 1 22 3767
207 clueweb12-1204wb-58-20635 1 3 1
207 clueweb12-1205wb-36-28252 1 9 704
207 clueweb12-1402wb-60-05068 2 13 1835
207 clueweb12-1502wb-66-14124 0 9 969
207 clueweb12-1506wb-53-14521 1 158 422
207 clueweb12-1603wb-46-27295 0 6 206
207 clueweb12-1605wb-17-06310 1 6 1436
207 clueweb12-1805wb-65-14833 0 1 12149
207 clueweb12-1806wb-43-18891 0 11 454
207 clueweb12-1807wb-80-22463 0 5 3435
207 clueweb12-1808wb-45-08679 0 12 967
207 clueweb12-1809wb-44-30071 1 12 967
207 clueweb12-1809wb-95-20948 0 11 454
207 clueweb12-1905wb-46-06917 0 10 592
207 clueweb12-1905wb-48-10251 0 16 683
207 clueweb12-1905wb-70-13334 0 13 736
207 clueweb12-1906wb-72-19152 0 3 919
208 clueweb12-0000wb-53-16996 0 1 447
208 clueweb12-0002wb-32-31101 0 20 500
208 clueweb12-0003wb-50-16116 0 14 48
208 clueweb12-0006wb-34-11332 0 6 1004
208 clueweb12-0007wb-79-26763 0 7 1087
208 clueweb12-0010wb-68-17857 0 8 6477
208 clueweb12-0013wb-82-09787 0 5 120
208 clueweb12-0101wb-11-27146 0 5 66
208 clueweb12-0102wb-60-18751 -2 6 2360
208 clueweb12-0102wb-60-27059 0 16 666
208 clueweb12-0104wb-01-09544 0 13 4169
208 clueweb12-0104wb-10-01148 0 13 3890
208 clueweb12-0104wb-26-04072 0 9 165
208 clueweb12-0106wb-61-15202 0 9 1182
208 clueweb12-0108wb-72-24490 0 9 1141
208 clueweb12-0109wb-56-20044 2 1 1622
208 clueweb12-0111wb-28-18795 0 3 593
208 clueweb12-0205wb-52-21293 0 12 382
208 clueweb12-0301wb-80-24928 0 7 2149
208 clueweb12-0302wb-32-13593 0 7 2233
208 clueweb12-0304wb-68-23890 0 7 333
208 clueweb12-0308wb-36-29098 0 7 1897
208 clueweb12-0309wb-11-06961 0 4 2779
208 clueweb12-0311wb-25-15756 0 10 1015
208 clueweb12-0312wb-19-26507 0 16 238
208 clueweb12-0402wb-08-28224 0 4 589
208 clueweb12-0408wb-78-06610 0 4 819
208 clueweb12-0411wb-46-14825 0 17 661
208 clueweb12-0508wb-95-14510 0 4 920
208 clueweb12-0511wb-00-22165 0 7 872
208 clueweb12-0608wb-51-18276 0 6 1349
208 clueweb12-0804wb-90-09490 2 7 3596
208 clueweb12-0810wb-04-13355 1 7 3341
208 clueweb12-0813wb-29-16299 1 10 1023
208 clueweb12-0916wb-73-20917 0 7 8314
208 clueweb12-0916wb-73-20945 0 7 2416
208 clueweb12-1005wb-74-00443 0 6 1120
208 clueweb12-1007wb-08-03087 0 6 1565
208 clueweb12-1007wb-89-08055 0 10 2516
208 clueweb12-1008wb-30-05805 0 6 1257
208 clueweb12-1008wb-95-07212 0 7 1277
208 clueweb12-1011wb-62-00443 0 5 629
208 clueweb12-1107wb-28-11686 0 11 1045
208 clueweb12-1111wb-42-16685 0 14 839
208 clueweb12-1111wb-53-13591 0 14 325
208 clueweb12-1111wb-61-25620 0 14 316
208 clueweb12-1113wb-17-24903 0 6 1309
